carrier,freq,cid,count
310410,1150,483,2
310410,66686,380,2
310410,1150,380,2
310410,67086,380,5
310410,1550,380,10
310410,67086,21,2
310410,1550,21,2
310410,9820,439,6
310410,9820,18,3
310410,9820,431,3
310410,9820,208,3
310410,67086,448,3
310410,1550,448,4
310410,67086,354,179
310410,1550,354,241
310410,67086,435,5
310410,1550,435,8
310410,67086,376,52
310410,1550,376,75
310410,675,350,205
310410,66686,329,81
310410,1150,329,109
310410,66686,359,96
310410,1150,359,128
310410,66686,197,103
310410,1150,197,148
310410,66686,291,11
310410,1150,291,13
310410,66686,153,91
310410,1150,153,118
310410,66686,456,47
310410,1150,456,57
310410,66686,176,151
310410,1150,176,204
310410,66686,77,50
310410,1150,77,60
310410,675,304,10
310410,675,422,6
310410,675,44,117
310410,675,148,17
310410,675,383,17
310410,675,285,15
310410,675,8,57
310410,675,195,12
310410,675,50,2
310410,675,344,6
310410,675,435,34
310410,675,260,9
310410,675,19,15
310410,5110,19,1
310410,9820,19,2
310410,675,487,4
310410,675,256,24
310410,675,73,27
310410,675,165,30
310410,675,453,26
310410,5110,256,2
310410,1025,336,2
310410,67086,336,69
310410,1550,336,101
310410,67086,347,67
310410,1550,347,106
310410,67086,1,8
310410,1550,1,10
310410,67086,219,2
310410,1550,219,2
310410,67086,327,37
310410,1550,327,42
310410,67086,104,84
310410,1550,104,111
310410,66686,201,200
310410,1150,201,263
310410,66686,147,47
310410,1150,147,65
310410,675,456,263
310410,1025,451,5
310410,675,299,16
310410,675,451,163
310410,675,307,42
310410,675,467,4
310410,675,60,2
310410,675,340,84
310410,675,222,3
310410,66686,391,104
310410,1150,391,134
310410,66686,402,80
310410,1150,402,115
310410,67086,375,3
310410,1550,375,4
310410,675,204,18
310410,675,469,4
310410,675,353,3
310410,675,146,6
310410,675,290,9
310410,675,100,17
310410,675,398,17
310410,675,171,5
310410,675,400,2
310410,675,95,9
310410,675,302,2
310410,675,46,3
310410,675,70,9
310410,675,419,4
310410,675,62,6
310410,675,72,33
310410,675,386,10
310410,675,93,10
310410,675,26,12
310410,675,267,35
310410,675,243,5
310410,675,187,24
310410,675,305,3
310410,675,37,4
310410,675,352,2
310410,675,199,4
310410,675,65,9
310410,675,184,3
310410,675,479,2
310410,675,191,4
310410,675,347,30
310410,675,217,33
310410,675,228,10
310410,675,22,11
310410,675,318,5
310410,675,158,10
310410,675,476,2
310410,1150,469,2
310410,5110,262,3
310410,5110,386,1
310410,5110,93,3
310410,5110,24,3
310410,5110,251,1
310410,5110,26,3
310410,5110,205,1
310410,675,413,2
310410,675,209,3
310410,5110,451,66
310410,5110,299,6
310410,675,106,321
310410,675,170,44
310410,675,342,19
310410,675,407,4
310410,675,291,10
310410,675,197,268
310410,675,229,16
310410,675,266,2
310410,675,480,2
310410,67086,195,1
310410,1550,195,1
310410,9840,185,6
310410,66686,166,4
310410,1150,166,4
310410,66686,292,21
310410,1150,292,22
310410,66686,13,8
310410,1150,13,9
310410,675,13,21
310410,675,485,27
310410,675,16,33
310410,675,78,34
310410,675,11,24
310410,675,31,46
310410,66686,278,45
310410,1150,278,66
310410,66686,31,30
310410,1150,31,41
310410,66686,16,46
310410,1150,16,54
310410,66686,173,21
310410,1150,173,31
310410,66686,362,34
310410,1150,362,45
310410,66686,78,34
310410,66686,11,24
310410,1150,11,30
310410,675,53,10
310410,675,278,35
310410,675,88,77
310410,675,361,28
310410,675,371,63
310410,675,69,21
310410,675,341,71
310410,5110,88,20
310410,5110,67,12
310410,675,314,13
310410,675,166,21
310410,675,180,15
310410,675,333,3
310410,1025,327,6
310410,9820,327,10
310410,9820,165,2
310410,675,362,21
310410,66686,371,33
310410,1150,371,44
310410,66686,341,40
310410,1150,341,53
310410,66686,163,67
310410,1150,163,85
310410,66686,88,31
310410,1150,88,34
310410,66686,4,15
310410,1150,4,21
310410,66686,429,9
310410,1150,429,11
310410,675,276,61
310410,675,189,415
310410,675,172,489
310410,5110,201,85
310410,675,359,251
310410,675,427,119
310410,675,153,178
310410,675,203,405
310410,5110,170,16
310410,66686,310,110
310410,1150,310,166
310410,675,265,103
310410,67086,265,21
310410,1550,265,25
310410,67086,350,38
310410,1550,350,50
310410,67086,12,19
310410,1550,12,23
310410,675,77,9
310410,675,63,109
310410,675,406,105
310410,675,143,28
310410,5110,203,87
310410,5110,172,42
310410,5110,189,31
