carrier,freq,cid,count
46000,38950,290,27
46000,37900,56,24
46000,37900,134,20
46000,37900,382,43
46000,38098,382,23
46000,38098,45,50
46000,38098,47,13
46000,1300,378,35
46000,1300,355,41
46000,1300,416,15
46000,1300,219,20
46000,38098,105,59
46000,38098,502,17
46000,38098,501,24
46000,38098,447,93
46000,38098,503,15
46000,40936,447,15
46000,40936,380,21
46000,40936,448,28
46000,40936,379,29
46000,40936,205,29
46000,40936,206,41
46000,40936,156,14
46000,37900,45,48
46000,37900,47,66
46000,1300,221,27
46000,37900,105,50
46000,37900,334,29
46000,37900,502,34
46000,37900,501,32
46000,37900,503,14
46000,1300,220,72
46000,37900,447,132
46000,1300,87,12
46000,1300,89,42
46000,1300,478,24
46000,1300,420,15
46000,1300,118,63
46000,1300,253,2
46000,1300,270,16
46000,1300,271,12
46000,1300,332,3
46000,38098,380,19
46000,38098,448,39
46000,38098,379,22
46000,37900,104,17
46000,37900,269,22
46000,37900,206,11
46000,1300,364,15
46000,38098,206,30
46000,38098,156,40
46000,38098,158,6
46000,38098,157,11
46000,37900,327,12
46000,39148,48,5
46000,38950,288,16
46000,37900,461,8
46000,37900,391,37
46000,1300,177,3
46000,1300,311,42
46000,38098,25,174
46000,37900,25,11
46000,40936,251,6
46000,40936,104,28
46000,40936,430,109
46000,3683,128,10
46000,1300,8,139
46000,1300,382,71
46000,38098,80,30
46000,40936,80,111
46000,40936,78,41
46000,40936,339,10
46000,40936,320,13
46000,40936,407,42
46000,40936,305,8
46000,40936,303,6
46000,1300,143,43
46000,38098,220,53
46000,38098,375,40
46000,1300,267,13
46000,1300,213,16
46000,38098,409,24
46000,38098,410,25
46000,38098,336,12
46000,38098,337,27
46000,38098,87,18
46000,38098,88,31
46000,38098,35,34
46000,38098,18,60
46000,37900,18,78
46000,37900,19,180
46000,37900,402,26
46000,37900,404,57
46000,37900,366,60
46000,37900,310,252
46000,1300,222,5
46000,1300,315,39
46000,37900,311,133
46000,38098,55,25
46000,1300,470,20
46000,1300,464,20
46000,38098,228,40
46000,1300,462,32
46000,38098,230,84
46000,40936,230,14
46000,40936,276,5
46000,1300,208,45
46000,1300,209,3
46000,37900,277,2
46000,1300,452,55
46000,37900,30,54
46000,37900,32,28
46000,40936,32,23
46000,3683,229,13
46000,38098,32,18
46000,38098,221,32
46000,38098,345,20
46000,38098,139,11
46000,1300,450,269
46000,38098,31,116
46000,38098,285,70
46000,40936,285,11
46000,37900,352,59
46000,37900,478,61
46000,37900,286,164
46000,37900,477,43
46000,40936,228,27
46000,40936,311,60
46000,37900,88,65
46000,37900,87,30
46000,37900,337,28
46000,37900,336,38
46000,37900,410,33
46000,37900,409,18
46000,37900,241,13
46000,37900,377,81
46000,37900,376,20
46000,37900,329,23
46000,38098,329,18
46000,38098,343,54
46000,37900,421,25
46000,40936,220,29
46000,39148,361,13
46000,38950,361,7
46000,38950,7,28
46000,38950,445,9
46000,38098,420,82
46000,1300,381,6
46000,38098,78,36
46000,1300,383,27
46000,37900,80,89
46000,37900,111,55
46000,38098,111,90
46000,38098,407,32
46000,1300,106,19
46000,1300,351,48
46000,37900,484,45
46000,38098,112,22
46000,38098,113,25
46000,38098,356,23
46000,38098,486,19
46000,38098,487,20
46000,1300,278,18
46000,1300,341,21
46000,37900,213,68
46000,37900,1,38
46000,37900,0,158
46000,1300,354,27
46000,37900,299,42
46000,37900,297,48
46000,38098,299,25
46000,38098,391,33
46000,38098,392,34
46000,38098,185,36
46000,1300,245,5
46000,1300,243,17
46000,37900,183,9
46000,37900,137,56
46000,37900,445,36
46000,38098,445,28
46000,38098,135,13
46000,37900,135,46
46000,37900,38,11
46000,37900,36,32
46000,37900,37,69
46000,37900,11,41
46000,40936,11,16
46000,40936,9,59
46000,1300,188,22
46000,37900,85,16
46000,37900,210,28
46000,37900,211,115
46000,37900,212,44
46000,38098,211,6
46000,38098,213,63
46000,38098,212,63
46000,40936,212,23
46000,40936,158,8
46000,40936,340,58
46000,37900,340,31
46000,1300,480,21
46000,38098,341,14
46000,38098,304,38
46000,1300,141,12
46000,37900,305,58
46000,37900,220,59
46000,37900,35,6
46000,1300,449,23
46000,1300,356,9
46000,1300,159,22
46000,38098,366,19
46000,1300,316,5
46000,38098,311,218
46000,38098,229,28
46000,1300,463,23
46000,38098,71,93
46000,37900,71,49
46000,1300,207,4
46000,1300,421,14
46000,38098,70,75
46000,38098,48,18
46000,38098,154,8
46000,1300,275,20
46000,1300,273,19
46000,37900,401,50
46000,37900,342,11
46000,37900,63,223
46000,37900,64,16
46000,37900,313,61
46000,37900,414,81
46000,37900,415,36
46000,37900,312,40
46000,37900,127,17
46000,38098,127,44
46000,38098,132,53
46000,1300,399,10
46000,1300,212,16
46000,40936,292,26
46000,40936,293,28
46000,1300,181,27
46000,37900,368,25
46000,1300,323,27
46000,38098,93,12
46000,37900,94,58
46000,37900,108,68
46000,37900,109,34
46000,37900,271,90
46000,1300,178,16
46000,1300,179,14
46000,38098,270,11
46000,37900,106,66
46000,1300,160,25
46000,1300,95,22
46000,1300,119,23
46000,37900,416,41
46000,1300,90,20
46000,37900,200,7
46000,1300,11,31
46000,37900,198,21
46000,1300,9,29
46000,38098,198,28
46000,38098,354,37
46000,38098,43,72
46000,1300,415,15
46000,38098,331,13
46000,38098,330,36
46000,38098,424,22
46000,38098,143,48
46000,1300,167,9
46000,38098,240,27
46000,38098,242,28
46000,37900,219,50
46000,38098,219,33
46000,37900,375,65
46000,1300,53,14
46000,1300,379,6
46000,1300,296,32
46000,1300,295,6
46000,37900,412,24
46000,37900,318,21
46000,37900,452,43
46000,1300,242,3
46000,1300,306,15
46000,38098,318,34
46000,38098,320,17
46000,38098,319,43
46000,38098,427,27
46000,40936,319,5
46000,40936,356,22
46000,1300,390,183
46000,1300,56,55
46000,38098,390,20
46000,1300,54,32
46000,1300,443,43
46000,38098,310,167
46000,1300,477,68
46000,1300,441,54
46000,37900,464,35
46000,37900,462,9
46000,37900,463,69
46000,1300,19,16
46000,1300,20,65
46000,3683,331,3
46000,38098,347,44
46000,1300,294,121
46000,1300,85,23
46000,1300,84,6
46000,38098,117,16
46000,1300,62,16
46000,1300,60,3
46000,1300,55,52
46000,1300,142,4
46000,37900,350,14
46000,37900,225,30
46000,37900,492,57
46000,1300,403,7
46000,40936,492,13
46000,1300,404,12
46000,1300,171,11
46000,1300,488,20
46000,37900,145,17
46000,37900,146,16
46000,37900,331,67
46000,1300,158,20
46000,1300,148,12
46000,38098,30,55
46000,38098,69,47
46000,38098,191,23
46000,38098,428,62
46000,38098,190,47
46000,1300,127,27
46000,1300,153,36
46000,37900,190,24
46000,1300,68,7
46000,38098,189,32
46000,38098,65,27
46000,37900,65,8
46000,1300,502,15
46000,37900,317,13
46000,37900,315,84
46000,37900,320,32
46000,37900,353,26
46000,1300,373,2
46000,1300,372,3
46000,38098,313,69
46000,38098,63,9
46000,40936,63,5
46000,40936,312,4
46000,1300,499,17
46000,37900,8,60
46000,1300,384,17
46000,1300,446,29
46000,1300,437,45
46000,38098,298,38
46000,38098,68,34
46000,1300,436,45
46000,38098,412,54
46000,37900,6,11
46000,37900,460,8
46000,37900,411,106
46000,38098,325,32
46000,38098,411,23
46000,37900,326,10
46000,37900,325,4
46000,38098,353,16
46000,38098,351,13
46000,37900,351,21
46000,38098,22,13
46000,38098,23,246
46000,1300,237,34
46000,37900,344,55
46000,38098,344,60
46000,1300,277,17
46000,1300,128,25
46000,38098,76,10
46000,38098,77,13
46000,38098,56,48
46000,38098,443,21
46000,38098,442,8
46000,38098,223,17
46000,38098,222,116
46000,37900,222,119
46000,1300,363,23
46000,1300,365,1
46000,1300,57,30
46000,37900,258,63
46000,1300,287,22
46000,38098,258,32
46000,38950,178,9
46000,40936,222,33
46000,40936,223,26
46000,37900,221,47
46000,37900,250,25
46000,37900,428,60
46000,37900,427,54
46000,1300,99,10
46000,1300,100,17
46000,38098,197,14
46000,37900,390,17
46000,37900,369,11
46000,37900,370,24
46000,3683,422,7
46000,1300,405,25
46000,1300,370,24
46000,38098,108,19
46000,38098,437,37
46000,38098,438,45
46000,3683,281,14
46000,37900,346,40
46000,37900,234,31
46000,37900,217,64
46000,37900,216,82
46000,37900,482,8
46000,40936,482,23
46000,40936,133,4
46000,40936,132,22
46000,40936,364,4
46000,40936,43,50
46000,1300,414,3
46000,37900,42,29
46000,37900,44,23
46000,37900,364,23
46000,37900,363,31
46000,37900,101,15
46000,38098,101,12
46000,1300,231,10
46000,39148,440,6
46000,39292,440,8
46000,37900,274,59
46000,37900,273,25
46000,37900,76,46
46000,37900,75,32
46000,37900,77,39
46000,37900,491,16
46000,37900,10,13
46000,1300,13,5
46000,38098,446,12
46000,38098,484,44
46000,38098,485,36
46000,37900,78,17
46000,37900,97,37
46000,37900,98,31
46000,37900,345,18
46000,40936,345,7
