carrier,serving_cellset,count
46000,38400-486,4
46000,38098-194,13
46000,37900-280,8
46000,37900-279,17
46000,40936-264,6
46000,38400-37,6
46000,1275-251,3
46000,40936-161,15
46000,1275-250,2
46000,40738-30,2
46000,40738-30/40540-228,2
46000,37900-228/40540-228,2
46000,37900-203/40540-228,2
46000,1275-181,3
46000,1275-134,8
46000,1275-136,13
46000,37900-205,7
46000,38400-176,2
46000,38098-27,1
46000,38400-420,11
46000,40936-154,2
46000,38098-362,7
46000,1275-292,31
46000,1275-294,54
46000,1275-54,22
46000,1275-254,22
46000,1275-255,5
46000,1275-261,1
46000,1275-259,3
46000,38544-173,2
46000,1275-84,10
46000,1275-190,3
46000,1275-187,4
46000,1275-186,3
46000,38950-143,20
46000,38950-384,4
46000,38950-401,3
46000,1275-205,6
46000,40936-61,9
46000,1275-121,19
46000,1275-122,39
46000,1275-74,15
46000,1275-138,4
46000,1275-140,15
46000,1275-234,7
46000,40936-48,20
46000,38098-208,7
46000,1301-189,2
46000,1276-191,2
46000,1276-229,2
46000,38544-55,2
46000,38544-181,2
46000,40936-85,5
46000,37900-302,7
46000,40936-115,5
46000,37900-66,12
46000,37900-68,11
46000,37900-31,56
46000,38400-108,1
46000,1301-325,2
46000,1276-406,9
46000,1276-12,12
46000,38098-288,7
46000,40936-496,4
46000,38098-361,25
46000,38098-161,23
46000,38098-49,4
46000,1301-407,2
46000,38950-84,5
46000,37900-224,8
46000,37900-282,5
46000,1276-418,7
46000,38544-237,1
46000,37900-343,16
46000,38400-332,2
46000,37900-425,11
46000,37900-256,7
46000,37900-499,3
46000,37900-177,5
46000,37900-281,22
46000,37900-72,11
46000,37900-357,7
46000,1301-365,4
46000,1276-75,2
46000,1276-76,4
46000,37900-467,3
46000,38098-323,66
46000,37900-448,20
46000,40936-297,4
46000,40936-297/40540-21,1
46000,37900-212/40540-21,3
46000,38098-50,6
46000,38400-138,2
46000,38400-206,1
46000,37900-199,11
46000,38098-64,4
46000,38098-488,10
46000,37900-246,3
46000,38098-4,3
46000,38400-490,2
46000,38098-163,11
46000,38098-164,10
46000,38544-253,6
46000,38544-211,7
46000,38544-254,4
46000,38400-443,6
46000,1301-360,2
46000,1301-353,2
46000,1301-122,4
46000,1301-121,4
46000,38098-397,8
46000,38098-218,3
46000,38098-404,1
46000,38950-48,4
46000,38950-126,2
46000,1276-18,2
46000,38400-209,2
46000,38544-48,2
46000,38544-299,2
46000,37900-126,33
46000,38098-160,16
46000,38098-303,3
46000,37900-57,9
46000,37900-59,23
46000,38400-145,2
46000,38400-320,9
46000,38400-422,2
46000,38400-492,2
46000,40936-408,4
46000,1276-292,3
46000,38950-295,4
46000,37900-208,11
46000,37900-245,14
46000,38098-244,7
46000,38400-237,4
46000,38098-67,2
46000,38098-286,9
46000,38098-479,3
46000,38400-23,4
46000,1301-308,2
46000,37900-50,9
46000,38098-349,7
46000,38098-42,17
46000,38098-40,2
46000,37900-455,2
46000,38098-454,3
46000,38098-98,4
46000,38098-315,9
46000,1276-114,2
46000,38400-56,1
46000,38400-61,2
46000,37900-184,4
46000,37900-290,13
46000,1301-349,2
46000,1301-306,4
46000,1301-134,2
46000,38098-224,4
46000,38098-21,17
46000,38098-134,4
46000,37900-407,2
46000,37900-82,2
46000,37900-322,7
46000,38400-247,2
46000,1301-309,2
46000,1276-9,5
46000,1276-11,2
46000,1276-10,2
46000,38400-116/38544-413,1
46000,1301-449/38544-413,2
46000,1301-449,4
46000,1301-8,2
46000,1301-7,5
46000,1301-50,3
46000,1301-49,4
46000,1301-239,4
46000,37900-142,10
46000,38098-209,2
46000,38400-494,13
46000,38098-16,6
46000,1301-368,25
46000,1276-168,2
46000,38400-54,20
46000,38950-258,2
46000,1276-120,3
46000,38400-228,2
46000,1301-334,3
46000,1276-122,4
46000,1276-128,1
46000,38098-83,10
46000,38400-59,4
46000,38400-201,5
46000,38400-201/38544-117,1
46000,38400-194/38544-117,2
46000,38400-194,1
46000,38098-257,7
46000,37900-272,4
46000,38400-34,8
46000,37900-383,45
46000,37900-265,13
46000,1276-237,2
46000,1276-447,4
46000,1276-161,3
46000,38950-44,2
46000,38950-132,1
46000,37900-360,24
46000,40940-333,2
46000,38355-220,2
46000,37900-193,102
46000,40940-149,12
46000,38098-29,4
46000,38400-29,4
46000,37900-355,4
46000,37900-186,24
46000,1301-421,6
46000,1301-422,5
46000,1301-288,2
46000,37900-261,21
46000,37900-248,22
46000,38098-363,8
46000,38098-364,6
46000,38098-72,75
46000,38544-436,13
46000,1276-175,4
46000,38400-282,7
46000,38400-197,2
46000,37900-472,10
46000,40940-66,9
46000,38098-431,18
46000,38098-28,22
46000,38098-374,7
46000,39148-274,9
46000,39148-274/38950-157,4
46000,38400-391/38950-157,4
46000,38400-285,4
46000,38400-279,2
46000,37900-69,13
46000,37900-261/38950-157,2
46000,38950-190,10
46000,38400-35,2
46000,38400-399/38950-157,4
46000,1276-164,22
46000,37900-172,9
46000,38098-265,29
46000,1301-108,2
46000,38098-368,21
46000,41140-337,6
46000,40940-471,36
46000,40940-420,4
46000,40940-331,7
46000,40940-355,7
46000,1301-402,4
46000,1276-436,4
46000,1276-437,1
46000,37900-494,2
46000,1301-264,2
46000,1301-266,1
46000,38098-468,7
46000,40940-324,2
46000,38098-328,1
46000,38098-173,3
46000,1276-126,2
46000,1276-99,1
46000,1276-101,2
46000,38098-348,17
46000,38098-86,18
46000,38098-280,2
46000,1276-148,2
46000,40940-247,1
46000,1301-24,2
46000,38950-286,8
46000,37900-191,20
46000,37900-252,6
46000,40940-337,2
46000,38098-480,2
46000,38098-249,2
46000,38098-251,2
46000,38098-334,1
46000,40940-6,4
46000,37900-333,13
46000,40940-239,2
46000,38400-393,2
46000,38400-377,2
46000,38400-369,20
46000,40940-203,12
46000,40940-69,2
46000,40940-299,2
46000,39148-332,2
46000,1301-408,6
46000,38400-400,53
46000,37900-40,5
46000,40940-318,26
46000,38400-321,14
46000,38098-326,17
46000,40940-46,14
46000,40940-397,3
46000,37900-251,8
46000,38400-372,2
46000,40940-302,2
46000,37900-144,3
46000,38098-12,10
46000,38098-13,13
46000,38098-60,16
46000,38098-429,9
46000,37900-74,4
46000,37900-51,19
46000,37900-73,37
46000,1276-239,2
46000,1276-402,1
46000,1276-404,2
46000,38098-469,9
46000,38098-104,2
46000,37900-422,5
46000,37900-247,10
46000,37900-436,27
46000,38400-160,2
46000,38098-51,20
46000,38098-232,5
46000,38098-281,3
46000,38098-203,4
46000,40940-447,1
46000,40940-68,2
46000,37900-23,8
46000,38400-499,8
46000,40940-265,2
46000,40940-20,1
46000,40940-315,4
46000,38400-498,2
46000,1301-99,1
46000,1301-101,3
46000,1301-356,4
46000,1301-150,1
46000,1276-152,1
46000,38098-237,20
46000,38400-258,1
46000,1301-106,4
46000,38544-66,2
46000,38400-250,4
46000,37900-249,3
46000,38400-13,4
46000,38400-241,7
46000,40940-424,4
46000,37900-131,1
46000,38400-373,4
46000,40940-57,6
46000,1301-195,17
46000,1301-155,1
46000,1276-357,8
46000,40940-51,1
46000,40940-240,1
46000,38098-279,2
46000,40940-339,1
46000,38098-284,17
46000,1276-350,1
46000,38098-59,2
46000,37900-120,11
46000,1276-177,5
46000,40940-25,2
46000,38400-246,2
46000,38098-204,23
46000,1276-182,2
46000,1276-180,4
46000,1276-240,2
46000,1276-241,1
46000,1276-111,1
46000,1276-250,2
46000,1276-249,1
46000,1276-251,2
46000,38400-131,7
46000,38098-90,4
46000,38355-337,32
46000,1301-135,4
46000,38098-360,173
46000,40940-289,7
46000,40940-189,5
46000,38355-237,1
46000,37900-263,7
46000,40940-222,2
46000,40940-288,2
46000,1276-283,4
46000,1276-323,3
46000,38950-145,2
46000,38098-120,5
46000,37900-365,4
46000,37900-275,13
46000,37900-96,6
46000,38098-339,3
46000,40940-135,3
46000,38098-253,5
46000,38950-446,2
46000,38950-448,1
46000,38098-378,3
46000,1301-406,2
46000,39148-138,3
46000,39148-214,2
46000,38400-368,1
46000,38400-301,2
46000,40940-335,1
46000,37900-231,7
46000,38355-98,2
46000,38355-96,1
46000,38355-97,2
46000,38355-32,2
46000,38355-35,2
46000,38544-496,2
46000,38098-55/37900-145,1
46000,38098-13/37900-145,2
46000,37900-13,6
46000,37900-230,23
46000,38098-350,6
46000,38098-350/37900-230,1
46000,38098-348/37900-230,2
46000,38098-348/37900-228,2
46000,38098-349/37900-228,1
46000,1275-4,6
46000,1275-137,1
46000,38098-368/37900-175,3
46000,38098-367/37900-175,3
46000,38098-367/37900-174,1
46000,38098-83/37900-174,1
46000,38098-83/37900-280,3
46000,40936-62/37900-280,2
46000,40936-62,15
46000,40936-256,9
46000,38098-82,12
46000,1275-120,24
46000,40936-100,13
46000,40936-113,28
46000,37900-122,6
46000,37900-121,1
46000,38098-287,12
46000,40936-160,5
46000,37900-489/38098-51,1
46000,37900-485/38098-51,1
46000,40936-159,8
46000,38098-420/37900-432,2
46000,38098-422/37900-432,1
46000,38098-422,16
46000,38098-422/37900-433,2
46000,38098-426,17
46000,40936-434,7
46000,40936-180,7
46000,40936-261,21
46000,1275-177,2
46000,37900-311/38098-178,1
46000,37900-207/38098-178,2
46000,37900-207/38098-438,3
46000,37900-311/38098-438,1
46000,40936-164/38098-438,2
46000,38098-178,8
46000,38950-379,8
46000,38950-379/39148-340,2
46000,38950-471,3
46000,38098-217,1
46000,1275-185,5
46000,38098-202,2
46000,38098-221/37900-57,2
46000,38098-431/37900-57,2
46000,38098-431/37900-98,1
46000,38098-221/37900-98,2
46000,38098-220/37900-57,2
46000,40936-217,4
46000,1275-38,2
46000,40936-270,9
46000,1275-118,19
46000,40936-166,6
46000,1275-130,3
46000,1275-129,1
46000,1275-295,3
46000,40936-54,2
46000,38098-19/37900-387,1
46000,40936-405/37900-387,2
46000,40936-405,3
46000,37900-490,2
46000,38098-490,5
46000,1275-25,4
46000,37900-122/38098-9,1
46000,1275-258/38098-9,1
46000,1275-258,1
46000,40936-450,6
46000,37900-276,2
46000,40936-490,2
46000,38098-163/37900-278,1
46000,40936-490/37900-278,1
46000,38098-223/37900-191,1
46000,1275-24/37900-191,1
46000,1275-24,1
46000,1275-184,3
46000,38098-290/37900-392,3
46000,38098-79/37900-392,2
46000,38098-79/37900-343,2
46000,40936-488/37900-343,1
46000,38098-290/37900-343,2
46000,37900-251/37900-392,2
46000,38098-78/37900-342,1
46000,38098-290/37900-342,2
46000,37900-249/37900-392,1
46000,38950-270,2
46000,38950-172,2
46000,1275-211,24
46000,38098-55/37900-284,1
46000,37900-487/37900-284,1
46000,37900-487,4
46000,38950-10,2
46000,1275-151,2
46000,1275-204,4
46000,1275-203,4
46000,38098-295,4
46000,38098-38/37900-117,2
46000,40936-106/37900-117,1
46000,40936-106,5
46000,1275-115,13
46000,1275-149,4
46000,1275-184/37900-117,1
46000,1275-200,5
46000,1275-199,2
46000,1275-182,12
46000,38098-37,40
46000,38098-37/37900-118,1
46000,1275-183/37900-118,1
46000,1275-183,6
46000,1275-9,7
46000,1275-241,1
46000,1275-35,5
46000,1275-36,2
46000,1275-147,3
46000,1275-11,4
46000,38098-289,6
46000,1275-298,1
46000,1275-297,2
46000,38098-56/37900-21,3
46000,38098-464/37900-21,2
46000,37900-21/38098-56,2
46000,37900-22/38098-56,4
46000,37900-22/38098-54,4
46000,40936-380/38098-54,1
46000,1275-135/38098-54,1
46000,1275-135,5
46000,38098-54/37900-22,2
46000,1275-133/37900-22,1
46000,1275-133,36
46000,40936-379/38098-54,2
46000,38098-446/37900-22,3
46000,38098-446/37900-349,2
46000,40936-204,9
46000,1275-421,3
46000,1275-39,5
46000,1275-222,8
46000,3683-280,2
46000,37900-349/38098-446,1
46000,40936-204/38098-446,1
46000,1275-125,2
46000,1275-124,5
46000,38098-125/37900-148,1
46000,3683-91/37900-148,1
46000,3683-91,2
46000,37900-148/38098-125,1
46000,3683-91/38098-125,1
46000,1275-224,3
46000,37900-337/38098-94,1
46000,1275-224/38098-94,1
46000,1275-222/37900-349,1
46000,38098-444/37900-348,1
46000,1275-421/37900-348,1
46000,1275-269,6
46000,38950-128,2
46000,37900-228/38098-348,1
46000,37900-229/38098-348,2
46000,37900-229/38098-349,1
46000,37900-204/38098-349,2
46000,38098-333/37900-280,2
46000,37900-48/37900-280,2
46000,38098-82/37900-381,1
46000,37900-381/37900-381,1
46000,1275-213,2
46000,1275-65,2
46000,39148-234,2
46000,1275-262,2
46000,40936-225/37900-433,2
46000,40936-225,6
46000,38098-421,9
46000,38098-178/37900-311,2
46000,38098-438/37900-311,2
46000,37900-207/37900-311,2
46000,39148-369,1
46000,39148-475,2
46000,39148-319,5
46000,1275-268,10
46000,1275-109,14
46000,38950-319,1
46000,40936-262,3
46000,38950-332,3
46000,38950-308,1
46000,1275-52,1
46000,38098-84/37900-62,3
46000,38098-137/37900-62,1
46000,38098-150/37900-62,1
46000,38098-150/37900-457,1
46000,38098-285/37900-457,2
46000,1275-180,3
46000,37900-272/38098-92,1
46000,37900-423/38098-92,2
46000,37900-423,1
46000,37900-423/38098-45,1
46000,37900-424/38098-45,1
46000,37900-168,6
46000,37900-168/38098-78,1
46000,37900-252/38098-78,1
46000,37900-241/38098-33,1
46000,38098-33/38098-33,2
46000,38098-33,8
46000,38098-33/37900-241,1
46000,38098-96/37900-241,2
46000,1275-220,11
46000,1275-46,9
46000,1275-218,4
46000,1275-219,3
46000,1275-71,2
46000,1275-69,25
46000,38098-318/37900-459,1
46000,38098-317/37900-459,2
46000,38098-317,3
46000,38098-317/37900-461,2
46000,1275-30/37900-461,1
46000,1275-30,26
46000,1275-31,5
46000,1275-94,6
46000,1275-110,3
46000,3683-224,7
46000,1275-33,10
46000,1275-21,1
46000,37900-427/37900-461,2
46000,1275-202,1
46000,1275-141,13
46000,1275-142,51
46000,1275-283,20
46000,1275-57,3
46000,1275-284,3
46000,40936-503,5
46000,40936-501,14
46000,37900-421/38098-436,1
46000,40936-503/38098-436,1
46000,38098-195,21
46000,1275-18,1
46000,38098-139/37900-44,4
46000,38098-137/37900-44,5
46000,1275-195,2
46000,40936-135/37900-62,2
46000,40936-135,1
46000,1275-197,5
46000,1275-196,11
46000,1275-267,2
46000,37900-485/37900-432,1
46000,40936-6,10
46000,40936-76,6
46000,40936-111,22
46000,37900-174/38098-367,1
46000,38098-368/38098-367,2
46000,40936-239,3
46000,40936-239/37900-175,2
46000,37900-175,2
46000,40936-207,2
46000,1275-170,29
46000,1275-193,14
46000,40936-269,6
46000,40936-252,6
46000,40936-274,25
46000,37900-309/37900-228,1
46000,40936-259,3
46000,40936-241,2
46000,40936-330,7
46000,40936-300,2
46000,40936-2,12
46000,38098-361/37900-436,1
46000,40936-131/37900-436,1
46000,40936-131,1
46000,37900-348,6
46000,37900-389/38098-354,1
46000,40936-58/38098-354,1
46000,40936-58,3
46000,40936-57,6
46000,1275-49,2
46000,1275-215,3
46000,39300-6,4
46000,38098-11/37900-335,1
46000,40936-14,1
46000,40936-13,5
46000,37900-333/38098-10,1
46000,37900-334/38098-10,2
46000,37900-334/38098-9,1
46000,37900-327/38098-9,2
46000,37900-383/38098-337,1
46000,37900-327/38098-337,2
46000,37900-188,15
46000,37900-186/38098-447,1
46000,3683-26/38098-447,1
46000,3683-26,10
46000,40936-39,2
46000,38098-447/37900-186,1
46000,38098-449/37900-186,1
46000,38098-449/37900-187,2
46000,3683-26/37900-187,1
46000,3683-155/37900-187,1
46000,3683-155,7
46000,1275-101,3
46000,1275-102,1
46000,38098-310/37900-485,1
46000,38098-309/37900-485,1
46000,38098-309/37900-483,1
46000,38098-335/37900-483,1
46000,38098-335/37900-263,2
46000,40936-249/37900-263,1
46000,40936-249,1
46000,3683-153,3
46000,1275-103,5
46000,37900-484/38098-311,1
46000,1275-103/38098-311,1
46000,38098-311/37900-484,1
46000,40936-22/37900-484,1
46000,37900-242/37900-263,1
46000,3683-98,8
46000,3683-124,29
46000,1275-41,3
46000,38098-176,6
46000,1275-157,2
46000,37900-352/38098-73,1
46000,1275-157/38098-73,1
46000,1275-159,25
46000,1275-216,1
46000,38098-440/37900-387,2
46000,38098-438/37900-387,2
46000,38098-438/37900-389,2
46000,38098-440/37900-389,1
46000,37900-389/37900-389,2
46000,37900-444/38098-168,1
46000,37900-446/38098-168,2
46000,37900-446/38098-169,1
46000,37900-41/38098-169,2
46000,37900-41,4
46000,37900-41/38098-322,1
46000,40936-80/38098-322,2
46000,40936-257,26
46000,40936-226,9
46000,1275-260,15
46000,40936-98,12
46000,40936-342,15
46000,38098-472/37900-502,2
46000,37900-447/37900-502,2
46000,37900-501/38098-471,1
46000,37900-502/38098-471,2
46000,1275-106,2
46000,37900-106/38098-52,3
46000,37900-51/38098-52,6
46000,37900-105/38098-278,1
46000,38098-79/38098-278,1
46000,1275-155,3
46000,3683-111,15
46000,38098-290/37900-167,2
46000,37900-167/37900-167,2
46000,37900-167/38098-290,1
46000,37900-234/38098-290,2
46000,1275-154,2
46000,38098-36,3
46000,38098-107/37900-502,1
46000,37900-163/38098-445,1
46000,40936-136/38098-445,2
46000,40936-136,4
46000,37900-91,1
46000,1275-8,7
46000,40936-247,6
46000,1275-168,15
46000,38098-77/37900-463,1
46000,37900-156/37900-463,2
46000,1275-34,4
46000,39300-86,2
46000,38098-102/37900-108,1
46000,40936-31/37900-108,2
46000,1275-55,5
46000,1275-278,15
46000,1275-14,15
46000,38098-409/37900-447,2
46000,38098-260/37900-447,2
46000,1275-105/37900-447,1
46000,1275-105,2
46000,40936-245,3
46000,40936-103,2
46000,38098-498,1
46000,38098-498/37900-214,1
46000,1275-70/37900-214,1
46000,1275-70,1
46000,1275-132,2
46000,1275-85,5
46000,1375-157,2
46000,1350-292,2
46000,1350-293,2
46000,1350-291,1
46000,1375-259,2
46000,3683-320,5
46000,3683-310,7
46000,1375-240,3
46000,1375-241,1
46000,1375-257,2
46000,1375-256,2
46000,3683-497,3
46000,3683-243,6
46000,38098-470,4
46000,3683-289,2
46000,3683-290,2
46000,3683-288,5
46000,3683-477,4
46000,3683-75,2
46000,1400-24,4
46000,1400-149,2
46000,1400-148,3
46000,1400-477,2
46000,1400-266,2
46000,1375-494,6
46000,37900-187,20
46000,38950-355,6
46000,1375-479,4
46000,1375-475,4
46000,1375-477,1
46000,1375-483,5
46000,1375-484,5
46000,1375-485,2
46000,1375-489,8
46000,1375-490,5
46000,1375-491,4
46000,1375-492,6
46000,1375-493,5
46000,40936-497,4
46000,1350-496,5
46000,1350-497,5
46000,1350-498,2
46000,1350-499,2
46000,1350-500,3
46000,1350-501,2
46000,1350-502,2
46000,1350-455,4
46000,1350-458,8
46000,1350-459,1
46000,1350-488,4
46000,1350-460,3
46000,1350-489,2
46000,1350-464,2
46000,40936-464,4
46000,1350-466,5
46000,40936-462,5
46000,40936-463,5
46000,1350-472,3
46000,1350-473,3
46000,1350-474,5
46000,1350-475,6
46000,1350-477,5
46000,3683-371,1
46000,3683-478,2
46000,1350-479,9
46000,1350-480,5
46000,40936-476,4
46000,1350-481,3
46000,1350-482,4
46000,1350-483,2
46000,1350-484,15
46000,1350-485,15
46000,1350-486,4
46000,1300-358,7
46000,1300-27,15
46000,1300-359,2
46000,1300-73,9
46000,1300-72,11
46000,1300-74,4
46000,1300-345,4
46000,1300-347,1
46000,1300-319,6
46000,1300-348,4
46000,1300-33,12
46000,1300-152,12
46000,38098-168,5
46000,1300-386,20
46000,1300-184,3
46000,1300-185,4
46000,1300-402,4
46000,1300-199,4
46000,1300-151,12
46000,1300-1,10
46000,1300-102,3
46000,1300-104,8
46000,1300-111,2
46000,1300-182,5
46000,1300-25,9
46000,1300-387,5
46000,1300-136,1
46000,1300-456,8
46000,1300-439,10
46000,1300-258,4
46000,1300-461,8
46000,1300-259,8
46000,1300-120,1
46000,1300-397,6
46000,1300-457,6
46000,40936-458,3
46000,38098-458,5
46000,40936-181,14
46000,1300-458,9
46000,39148-455,1
46000,39148-324,2
46000,39148-283,2
46000,39292-253,2
46000,39148-282,2
46000,39148-282/38950-252,1
46000,39148-275/38950-252,2
46000,39148-275,1
46000,38950-275,2
46000,38950-259,1
46000,39148-258,1
46000,39148-259,1
46000,39148-279,1
46000,38950-279,1
46000,38950-187,3
46000,39148-187,4
46000,38950-192,6
46000,38950-205,7
46000,39292-205,6
46000,39292-114,2
46000,39148-114,2
46000,38950-220,1
46000,38950-219,3
46000,39292-219,6
46000,39148-249,4
46000,39148-249/38950-219,1
46000,38950-125/38950-219,2
46000,39148-212,2
46000,39292-144,4
46000,38950-144,6
46000,38950-262,2
46000,38950-261,5
46000,39148-261,2
46000,39148-227,3
46000,39292-227,4
46000,38950-227,4
46000,38950-226,3
46000,37900-226,3
46000,39148-226,2
46000,39148-226/38950-226,1
46000,38950-226/38950-226,2
46000,38950-226/39148-226,1
46000,39148-309/39148-226,3
46000,38950-380/39148-226,2
46000,38950-421/39148-226,1
46000,39148-421/39148-226,2
46000,38950-300/39148-226,1
46000,38950-289/39148-226,1
46000,38950-289/39148-289,4
46000,39148-289/39148-289,1
46000,39148-289/38950-289,1
46000,38950-289/38950-289,1
46000,38950-300/39148-289,2
46000,38950-300,2
46000,38950-141,2
46000,38950-306/39148-289,2
46000,38950-306,2
46000,38950-380,2
46000,38950-421,1
46000,39148-421,2
46000,38098-243,32
46000,38098-483/37900-483,5
46000,37900-483/37900-483,10
46000,37900-483/38098-483,6
46000,37900-403/38098-483,3
46000,38098-483/38098-483,4
46000,39148-16,10
46000,3683-126,17
46000,1300-361,2
46000,38950-16,7
46000,39148-16/38950-16,3
46000,38950-16/38950-16,5
46000,38950-16/39148-16,2
46000,39148-16/39148-16,2
46000,1350-154/39148-16,3
46000,1350-153/39148-16,2
46000,1350-168/39148-16,1
46000,1350-112/39148-16,1
46000,1350-273/39148-16,1
46000,3683-184/39148-16,5
46000,3683-183/39148-16,5
46000,38950-416/39148-16,1
46000,38098-155/39148-16,7
46000,3683-185/39148-16,1
46000,1375-204/39148-16,1
46000,3683-159/39148-16,2
46000,3683-251/39148-16,3
46000,3683-250/39148-16,1
46000,1375-68/39148-16,2
46000,3683-417/39148-16,2
46000,37900-98/39148-16,2
46000,37900-98/38098-485,2
46000,3683-53/38098-485,1
46000,3683-51/38098-485,2
46000,3683-462/38098-485,2
46000,1375-175/38098-485,5
46000,3683-336/38098-485,2
46000,37900-143/38098-485,4
46000,1350-424/38098-485,8
46000,1350-423/38098-485,4
46000,1350-173/38098-485,6
46000,1375-48/38098-485,2
46000,1375-49/38098-485,5
46000,3683-97/38098-485,1
46000,1375-358/38098-485,2
46000,1375-165/38098-485,5
46000,39148-261/38098-485,2
46000,39148-261/38950-354,1
46000,37900-370/38950-354,2
46000,37900-370/38098-231,1
46000,1375-65/38098-231,2
46000,3683-210/38098-231,2
46000,3683-64/38098-231,2
46000,3683-65/38098-231,1
46000,37900-371/38098-231,2
46000,37900-371/38098-232,2
46000,1350-389/38098-232,1
46000,1350-389,1
46000,1375-160,6
46000,1350-325,1
46000,1375-159,5
46000,3683-234,5
46000,3683-183,9
46000,1375-40,2
46000,1375-83,9
46000,1375-41,6
46000,1375-243,3
46000,3683-298,2
46000,3683-356,1
46000,3683-299,3
46000,3683-113,11
46000,3683-275,8
46000,3683-357,4
46000,3683-213,3
46000,37900-265/38098-106,2
46000,37900-486/38098-106,2
46000,37900-486/38098-114,5
46000,37900-265/38098-114,4
46000,37900-264/38098-106,2
46000,37900-264/38098-105,1
46000,37900-266/38098-105,2
46000,37900-266/38098-107,1
46000,40936-266/38098-107,2
46000,40936-266,1
46000,1375-84,3
46000,3683-49,8
46000,3683-48,1
46000,37900-56/38098-396,1
46000,37900-372/38098-396,2
46000,37900-372/38098-377,1
46000,1375-148/38098-377,2
46000,1375-148,2
46000,3683-386,11
46000,37900-103,5
46000,37900-103/38098-325,3
46000,40936-502/38098-325,2
46000,40936-502,2
46000,1375-149,2
46000,3683-385,2
46000,3683-92,12
46000,3683-210,8
46000,3683-212,3
46000,3683-455,6
46000,3683-203,1
46000,3683-436,5
46000,1375-217,7
46000,3683-93,6
46000,3683-94,4
46000,1375-80,7
46000,40936-194,1
46000,40936-273,5
46000,40936-155,4
46000,40936-404,2
46000,38098-267,9
46000,1375-184,6
46000,1375-185,1
46000,1375-253,4
46000,1375-183,3
46000,3683-300,10
46000,38098-233/37900-307,2
46000,1375-253/37900-307,10
46000,37900-154,5
46000,37900-154/38098-492,2
46000,40936-196/38098-492,2
46000,38098-371/38098-492,2
46000,37900-279/38098-285,3
46000,38098-285/38098-285,5
46000,38098-285/37900-279,2
46000,37900-422/37900-279,3
46000,37900-422/38098-448,1
46000,38098-287/38098-448,3
46000,38098-287/37900-280,1
46000,37900-279/37900-280,3
46000,40936-422/37900-279,2
46000,40936-422,5
46000,40936-110,11
46000,1375-382,3
46000,1375-381,3
46000,37900-189/38098-392,3
46000,37900-191/38098-392,8
46000,37900-191/38098-391,3
46000,37900-189/38098-391,8
46000,37900-301/38098-391,3
46000,37900-376/38098-110,2
46000,37900-213/38098-110,6
46000,37900-213/38098-333,2
46000,37900-214/38098-333,1
46000,37900-214/38098-335,2
46000,37900-336/38098-335,1
46000,37900-55/38098-240,3
46000,37900-111/38098-240,5
46000,37900-111/38098-242,1
46000,38098-242/38098-242,2
46000,38098-242/37900-111,1
46000,38098-204/37900-111,5
46000,37900-247/38098-297,4
46000,38098-297/38098-297,6
46000,38098-297/37900-247,3
46000,37900-247/37900-247,5
46000,37900-381/38098-297,3
46000,37900-79/38098-322,1
46000,38098-322/38098-322,1
46000,38098-322/37900-79,1
46000,37900-142/37900-79,1
46000,37900-142/38098-385,2
46000,37900-80/38098-385,14
46000,37900-80/38098-323,2
46000,37900-78/38098-323,2
46000,38950-256/38098-385,8
46000,38098-26,3
46000,38098-323/38098-323,1
46000,38098-323/37900-80,2
46000,38098-414/37900-80,2
46000,1375-436,5
46000,1375-30,1
46000,3683-39,16
46000,3683-60,1
46000,1375-411,1
46000,38098-240/37900-55,3
46000,37900-55/37900-55,4
46000,38098-240/38098-240,6
46000,37900-336/37900-55,2
46000,37900-213/38098-335,3
46000,37900-376/38098-333,3
46000,37900-301/38098-110,3
46000,37900-302/38098-132,1
46000,37900-301/38098-132,1
46000,37900-245/38098-392,3
46000,3683-65,3
46000,38098-286/37900-281,1
46000,1375-382/37900-281,1
46000,1375-383,1
46000,37900-125/38098-285,2
46000,38098-492/37900-154,1
46000,40936-196/37900-154,2
46000,38098-231/37900-307,5
46000,1375-445,4
46000,3683-114,4
46000,3683-40,5
46000,38098-353/37900-447,1
46000,40936-429/37900-447,1
46000,40936-429,1
46000,3683-437,1
46000,3683-435,2
46000,37900-448/38098-352,1
46000,40936-430/38098-352,1
46000,38098-352/37900-448,1
46000,1375-216/37900-448,2
46000,1375-216,1
46000,38098-330/37900-423,2
46000,38098-487/37900-423,2
46000,38098-487/37900-424,1
46000,38098-330/37900-424,2
46000,3683-291/37900-423,1
46000,3683-455/37900-423,4
46000,3683-210/37900-423,1
46000,38098-43/37900-423,4
46000,38098-44/37900-423,2
46000,38098-42/37900-423,2
46000,38098-298/37900-423,2
46000,38098-298/37900-234,2
46000,38098-299/37900-234,2
46000,38098-299/37900-236,1
46000,38098-298/37900-236,1
46000,38098-152/37900-234,2
46000,38098-152/37900-443,1
46000,40936-443/37900-443,1
46000,40936-443,1
46000,40936-427,2
46000,1375-465,2
46000,37900-502/38098-321,1
46000,37900-103/38098-321,1
46000,40936-501/38098-325,1
46000,37900-501/38098-321,1
46000,38098-321/38098-321,1
46000,38098-321,9
46000,37900-321/38098-321,1
46000,40936-501/38098-321,1
46000,38098-377/37900-372,2
46000,38098-396/37900-372,2
46000,38098-396/37900-56,1
46000,38098-377/37900-56,2
46000,1375-148/37900-372,1
46000,1375-147,2
