carrier,freq,cid,count
310410,2425,399,2
310410,2425,466,2
310410,2000,32,2
310410,850,101,3
310410,2175,5,1
310410,5110,31,13
310410,5110,486,9
310410,5110,485,12
310410,5110,17,2
310410,2000,302,4
310410,2000,177,4
310410,850,39,4
310410,850,242,7
310410,5110,487,4
310410,850,328,6
310410,850,240,1
310410,5110,488,9
310410,5110,280,20
310410,5110,26,18
310410,5110,204,13
310410,5110,185,22
310410,5110,220,28
310410,2000,419,3
310410,2000,388,8
310410,5110,181,19
310410,5110,163,30
310410,5110,440,17
310410,5110,420,4
310410,5110,394,7
310410,5110,230,2
310410,850,214,4
310410,5110,228,15
310410,5110,243,31
310410,2000,470,8
310410,2000,292,7
310410,850,416,5
310410,5110,245,26
310410,5110,182,19
310410,5110,153,23
310410,2175,453,4
310410,2000,477,7
310410,5110,217,9
310410,5110,416,5
310410,5110,367,5
310410,5110,272,11
310410,5110,361,4
310410,2000,421,1
310410,2000,397,2
310410,2200,421,4
310410,675,492,9
310410,2200,274,10
310410,675,186,21
310410,2200,119,8
310410,2200,300,24
310410,675,245,15
310410,2200,246,2
310410,2200,410,18
310410,675,217,17
310410,675,218,17
310410,675,96,21
310410,2000,231,16
310410,5145,448,119
310410,850,96,5
310410,675,168,6
310410,9820,40,29
310410,5145,254,22
310410,9820,204,7
310410,675,77,8
310410,2175,425,3
310410,2175,228,7
310410,67086,119,1
310410,67086,388,2
310410,675,221,2
310410,5145,357,20
310410,5145,265,18
310410,850,476,19
310410,2175,10,4
310410,1025,285,1
310410,9820,285,3
310410,675,419,6
310410,675,418,4
310410,2175,297,1
310410,2175,194,2
310410,2175,238,7
310410,9820,115,1
310410,9820,426,2
310410,2175,426,4
310410,675,482,3
310410,5110,330,11
310410,5110,327,3
310410,5110,426,24
310410,5110,482,29
310410,5110,194,16
310410,2425,426,3
310410,675,489,5
310410,9840,11,3
310410,5110,10,2
310410,9820,10,4
310410,2175,470,4
310410,675,470,4
310410,675,261,6
310410,1025,261,1
310410,5110,261,3
310410,675,390,2
310410,5110,469,8
310410,5110,186,9
310410,5110,390,2
310410,5110,203,5
310410,5110,237,4
310410,5110,188,2
310410,5110,298,14
310410,67086,299,4
310410,2200,176,8
310410,2200,471,3
310410,2200,455,4
310410,2200,214,2
310410,675,387,1
310410,675,197,3
310410,9840,195,3
310410,675,228,8
310410,5110,502,5
310410,5110,495,3
310410,675,503,1
310410,2200,64,5
310410,2200,63,4
310410,675,277,11
310410,675,276,8
310410,9820,276,2
310410,675,61,4
310410,675,324,5
310410,675,326,1
310410,9840,391,1
310410,2425,391,1
310410,2425,390,2
310410,2425,56,2
310410,9820,56,6
310410,2200,56,3
310410,9820,336,3
310410,67086,63,6
310410,67086,252,2
310410,67086,359,2
310410,675,65,6
310410,9840,65,3
310410,2200,400,1
310410,2200,226,2
310410,2200,152,3
310410,2200,151,3
310410,2200,82,4
310410,675,82,6
310410,675,429,2
310410,675,415,12
310410,675,126,7
310410,2425,250,4
310410,5110,126,15
310410,1025,185,3
310410,1025,210,3
310410,2425,210,4
310410,9840,210,5
310410,2425,212,2
310410,2425,436,7
310410,9840,436,5
310410,2200,484,4
310410,1025,212,3
310410,1025,176,5
310410,1025,19,3
310410,5110,176,10
310410,2200,445,4
310410,2200,452,7
310410,2200,417,3
310410,2200,442,2
310410,1025,436,4
310410,2200,418,6
310410,2200,441,6
310410,5110,437,8
310410,5110,97,5
310410,5110,98,2
