carrier,freq,cid,count
310410,850,447,1219
310410,5145,15,1484
310410,850,192,34
310410,5145,399,130
310410,9820,76,56
310410,5145,401,131
310410,2175,284,107
310410,2000,23,200
310410,2425,417,102
310410,2175,282,104
310410,850,70,56
310410,5145,466,62
310410,9820,52,13
310410,2425,226,79
310410,2000,154,52
310410,850,366,29
310410,5145,387,51
310410,2175,234,37
310410,2000,231,42
310410,66486,27,1
310410,66486,28,4
310410,2000,70,250
310410,2425,103,66
310410,850,197,184
310410,2000,365,216
310410,2425,104,212
310410,850,96,15
310410,9820,47,84
310410,2175,396,226
310410,5145,449,283
310410,5145,267,23
310410,2000,222,58
310410,850,393,59
310410,5145,253,187
310410,2000,52,204
310410,2175,55,168
310410,2000,48,45
310410,5145,290,53
310410,2175,48,42
310410,9820,66,29
310410,5145,448,257
310410,9820,46,108
310410,5145,406,37
310410,2000,28,44
310410,2000,27,59
310410,5145,405,63
310410,5145,331,183
310410,850,179,171
310410,1150,152,68
310410,66736,178,2
310410,66661,274,1
310410,2000,42,483
310410,2425,70,205
310410,850,411,898
310410,1150,411,559
310410,2425,419,99
310410,850,401,27
310410,9820,78,35
310410,2175,102,132
310410,2000,102,173
310410,2175,329,914
310410,5145,422,1395
310410,2000,44,1141
310410,850,398,434
310410,2425,363,2711
310410,9820,59,942
310410,2175,36,18
310410,5145,98,7
310410,5145,91,7
310410,675,91,11
310410,2200,227,3
310410,5145,33,3
310410,675,33,2
310410,1025,33,2
310410,5145,320,48
310410,675,320,29
310410,5145,439,5
310410,2175,89,4
310410,2200,212,20
310410,5145,493,41
310410,2200,420,11
310410,2200,397,33
310410,5145,378,31
310410,2200,396,65
310410,5145,380,81
310410,5145,186,49
310410,675,186,67
310410,1025,186,27
310410,850,412,187
310410,5145,421,93
310410,9820,58,9
310410,5145,29,4
310410,675,29,3
310410,1025,29,1
310410,2200,29,6
310410,5145,394,116
310410,675,394,24
310410,1025,394,6
310410,2200,119,15
310410,5145,395,59
310410,675,395,44
310410,1025,395,17
310410,2200,54,44
310410,2175,274,5
310410,9820,57,31
310410,66686,54,5
310410,2200,8,6
310410,5145,8,8
310410,5145,245,56
310410,675,245,64
310410,1025,245,33
310410,2200,300,40
310410,5145,217,68
310410,675,217,60
310410,1025,217,39
310410,2200,410,34
310410,9820,217,34
310410,5145,420,385
310410,9820,218,62
310410,2200,261,50
310410,5145,218,122
310410,675,218,73
310410,1025,218,57
310410,5145,191,58
310410,2200,448,42
310410,5145,243,45
310410,675,243,48
310410,1025,243,23
310410,2000,95,89
310410,2175,269,66
310410,5110,43,81
310410,675,43,78
310410,2175,104,71
310410,675,309,20
310410,5110,309,32
310410,2175,309,6
310410,5110,193,15
310410,675,193,3
310410,66686,301,7
310410,2200,301,66
310410,2000,72,61
310410,5145,390,81
310410,2175,180,31
310410,66661,403,2
310410,9820,43,14
310410,2175,403,10
310410,5110,206,59
310410,9820,206,14
310410,675,206,41
310410,5110,198,4
310410,675,198,2
310410,2175,198,2
310410,9820,62,19
310410,5145,447,269
310410,2175,426,307
310410,2000,329,17
310410,850,166,478
310410,5145,338,88
310410,2000,62,84
310410,2175,62,27
310410,2425,102,448
310410,9820,45,137
310410,2000,230,44
310410,5145,271,49
310410,2175,359,46
310410,2000,405,19
310410,5145,270,114
310410,2175,369,13
310410,5145,358,33
310410,850,172,41
310410,2175,85,31
310410,850,198,7
310410,5145,359,6
310410,850,155,12
310410,5145,357,39
310410,850,496,39
310410,5145,265,37
310410,850,497,26
310410,5145,264,15
310410,850,495,26
310410,5145,266,12
310410,850,291,23
310410,5145,213,16
310410,850,284,16
310410,5145,323,15
310410,850,262,22
310410,9685,298,14
310410,5145,298,8
310410,850,261,14
310410,9685,261,10
310410,850,263,31
310410,9685,263,15
310410,5145,263,16
310410,2175,65,26
310410,9820,316,14
310410,5145,316,55
310410,2000,65,10
310410,850,55,6
310410,9820,38,9
310410,2000,171,8
310410,5145,336,6
310410,2175,60,5
310410,5145,315,10
310410,850,315,3
310410,2175,63,6
310410,2000,360,3
310410,2175,317,1
310410,850,35,8
310410,5145,317,3
310410,2000,64,4
310410,2175,64,7
310410,5145,287,13
310410,850,200,16
310410,1150,392,2
310410,5145,285,13
310410,850,6,21
310410,1150,435,7
310410,5145,286,16
310410,850,235,11
310410,1150,436,10
310410,9840,4,11
310410,2425,487,17
310410,2000,13,5
310410,2175,94,9
310410,1150,176,7
310410,2425,485,13
310410,2000,98,8
310410,1150,322,7
310410,5145,322,14
310410,9820,121,11
310410,2000,447,18
310410,5145,351,17
310410,2175,432,10
310410,5145,370,33
310410,2000,415,11
310410,2175,391,22
310410,66486,357,1
310410,850,491,7
310410,5110,362,13
310410,850,3,3
310410,5110,360,11
310410,850,126,1
310410,5110,458,8
310410,850,326,12
310410,2000,390,3
310410,2175,402,8
310410,5110,351,15
310410,2175,93,12
310410,2000,212,8
310410,2175,427,218
310410,5145,386,47
310410,2000,20,33
310410,2175,308,25
310410,2175,262,44
310410,2000,21,150
310410,2000,22,93
310410,2425,451,113
310410,850,400,103
310410,5145,400,65
310410,9820,77,40
310410,850,350,82
310410,5145,314,54
310410,9820,71,33
310410,2425,287,75
310410,2175,182,32
310410,2000,33,46
310410,5145,411,60
310410,66486,72,1
310410,2425,237,72
310410,850,468,100
310410,9820,69,51
310410,850,453,49
310410,2175,283,71
310410,850,413,2357
310410,1150,413,381
310410,2175,351,286
310410,66486,102,17
310410,66661,351,5
310410,66486,42,20
310410,66486,48,5
310410,66686,421,5
310410,675,156,21
310410,5145,156,19
310410,850,298,31
310410,2425,416,171
310410,2000,59,62
310410,850,16,111
310410,5145,16,144
310410,1150,88,137
310410,5145,437,168
310410,66686,212,2
310410,675,493,40
310410,2175,341,54
310410,66686,396,8
310410,675,251,7
310410,5145,251,4
310410,66686,26,3
310410,675,26,10
310410,5145,26,8
310410,66686,300,1
310410,5145,268,30
310410,850,241,52
310410,2000,40,55
310410,9820,67,9
310410,2000,450,23
310410,5145,318,58
310410,2175,228,17
310410,66486,450,3
310410,2000,41,20
310410,9820,68,17
310410,5145,269,27
310410,675,147,17
310410,5110,147,13
310410,5110,240,26
310410,675,240,19
310410,2175,17,2
310410,9820,240,12
310410,66661,48,2
310410,2000,428,12
310410,2175,191,11
310410,2175,147,5
310410,675,6,22
310410,5145,6,2
310410,5110,373,26
310410,675,373,18
310410,5110,285,19
310410,675,285,10
310410,9820,285,14
310410,9820,85,16
310410,675,85,20
310410,5110,85,18
310410,675,204,26
310410,5110,204,33
310410,9820,204,13
310410,675,119,8
310410,2425,119,5
310410,2175,433,4
310410,5110,119,21
310410,1025,119,2
310410,5110,13,28
310410,675,13,6
310410,1025,13,6
310410,5110,388,23
310410,675,388,12
310410,5110,174,2
310410,675,174,2
310410,1025,174,1
310410,2175,388,3
310410,5110,161,6
310410,675,161,4
310410,1025,161,1
310410,5110,171,5
310410,2175,171,2
310410,9820,419,9
310410,9820,388,9
310410,9820,418,10
310410,675,418,8
310410,5110,418,16
310410,67086,238,5
310410,67086,366,5
310410,2425,366,4
310410,675,366,20
310410,2175,366,5
310410,5110,377,18
310410,675,377,14
310410,5110,56,17
310410,675,56,12
310410,2175,56,1
310410,5110,366,18
310410,9820,366,6
310410,675,318,6
310410,9820,318,26
310410,5110,318,9
310410,2175,318,2
310410,5110,277,32
310410,675,277,21
310410,9820,277,10
310410,9820,32,3
310410,675,32,10
310410,5110,32,5
310410,9820,30,8
310410,675,30,8
310410,5110,30,17
310410,2175,30,2
310410,675,97,20
310410,9820,97,5
310410,5110,97,24
310410,2175,97,2
310410,2175,96,10
310410,9820,96,4
310410,5110,96,17
310410,675,260,11
310410,5110,260,9
310410,675,382,5
310410,9820,382,4
310410,5110,382,2
310410,2175,483,4
310410,9820,436,9
310410,675,436,37
310410,5110,436,24
310410,2175,436,1
310410,2425,436,23
310410,675,381,1
310410,9820,381,2
310410,5110,381,1
310410,675,41,15
310410,5110,41,20
310410,9820,41,1
310410,1025,41,5
310410,2175,41,1
310410,1025,436,18
310410,675,294,3
310410,5110,294,3
310410,9820,294,1
310410,67086,294,4
310410,67086,58,4
310410,67086,191,1
310410,5110,275,18
310410,675,275,15
310410,675,40,6
310410,5110,40,5
310410,675,321,8
310410,5110,321,7
310410,675,434,3
310410,5110,434,2
310410,5110,102,3
310410,675,102,7
310410,66686,100,2
310410,675,100,2
310410,5145,100,2
310410,9820,100,1
310410,675,146,11
310410,5145,146,5
310410,9820,146,5
310410,2200,316,2
310410,675,316,5
310410,675,5,6
310410,5145,5,4
310410,675,57,3
310410,5145,57,3
310410,5145,37,4
310410,5145,128,15
310410,850,455,9
310410,5145,413,75
310410,2000,35,49
310410,2175,331,47
310410,2000,43,155
310410,5145,412,30
310410,2000,34,16
310410,850,454,13
310410,9820,70,46
310410,850,153,73
310410,5145,97,62
310410,850,466,47
310410,1150,466,22
310410,5145,470,72
310410,850,443,36
310410,2000,310,49
310410,2175,305,37
310410,5145,305,1
310410,9820,44,28
310410,2425,404,58
310410,850,303,1
310410,9820,42,13
310410,850,441,13
310410,5145,223,8
310410,850,437,10
310410,2425,488,16
310410,2000,14,6
310410,2425,489,14
310410,2000,45,9
310410,2175,303,5
310410,9840,5,12
310410,9840,3,9
310410,2000,318,12
310410,2425,486,10
310410,2425,483,2
310410,850,492,4
310410,2000,96,1
310410,2175,75,2
310410,9820,150,1
310410,5145,282,12
310410,2175,68,16
310410,2000,68,13
310410,66486,68,1
310410,1150,321,1
310410,2425,446,17
310410,850,230,17
310410,2000,464,10
310410,2175,440,4
310410,850,463,71
310410,2425,445,25
310410,2000,463,18
310410,2175,439,9
310410,2425,467,8
310410,2175,3,19
310410,850,369,14
310410,2000,3,8
310410,2425,196,12
310410,850,320,20
310410,2000,320,10
310410,2175,307,14
310410,2175,491,1
310410,2425,399,2
310410,2175,444,2
310410,850,45,2
310410,2000,444,1
310410,2425,466,11
310410,850,101,16
310410,2000,32,5
310410,2175,5,4
310410,5110,31,23
310410,2000,238,5
310410,5110,486,20
310410,850,242,13
310410,2000,188,9
310410,2175,242,9
310410,5110,485,15
310410,5110,17,4
310410,850,212,6
310410,2000,302,4
310410,2000,177,4
310410,850,39,4
310410,5110,15,6
310410,5110,487,6
310410,850,328,8
310410,850,240,6
310410,5110,488,15
310410,5110,280,24
310410,850,28,8
310410,2175,258,14
310410,2000,234,6
310410,5110,26,23
310410,2000,419,12
310410,2000,348,15
310410,5110,185,32
310410,850,473,17
310410,5110,220,30
310410,850,307,13
310410,2175,321,6
310410,2000,388,23
310410,5110,181,26
310410,5110,163,32
310410,2000,145,22
310410,5110,440,17
310410,5110,420,4
310410,5110,394,18
310410,5110,230,4
310410,850,214,5
310410,5110,358,19
310410,5110,228,21
310410,5110,243,48
310410,2000,470,11
310410,2000,292,11
310410,5110,244,20
310410,850,416,5
310410,5110,146,10
310410,5110,245,28
310410,2000,291,20
310410,5110,182,20
310410,2000,166,10
310410,5110,153,33
310410,2000,477,17
310410,2175,453,4
310410,5110,217,22
310410,2000,262,13
310410,5110,416,5
310410,2000,29,13
310410,5110,367,5
310410,2175,193,10
310410,2000,175,5
310410,850,318,5
310410,5110,272,11
310410,2000,194,4
310410,2175,197,1
310410,5110,361,4
310410,2000,380,4
310410,850,431,5
310410,2000,421,1
310410,5110,295,2
310410,2000,397,2
310410,5110,311,5
310410,2175,404,7
310410,2200,421,5
310410,675,492,15
310410,5145,492,9
310410,2200,274,21
310410,5145,260,4
310410,2200,246,2
310410,5145,246,2
310410,9820,246,3
310410,9685,246,1
310410,675,96,24
310410,675,168,13
310410,5110,168,20
310410,9820,168,3
310410,9820,40,32
310410,5145,254,26
310410,2000,53,23
310410,2175,425,28
310410,675,77,16
310410,9820,119,11
310410,67086,119,1
310410,67086,388,2
310410,675,221,2
310410,2425,221,7
310410,2175,221,55
310410,2175,86,26
310410,850,476,20
310410,2175,10,5
310410,1025,285,3
310410,2425,285,11
310410,2175,285,7
310410,675,419,11
310410,5110,419,10
310410,2175,297,1
310410,2175,194,5
310410,5110,194,24
310410,9820,194,3
310410,2175,238,12
310410,9820,115,11
310410,5110,238,34
310410,675,284,16
310410,9820,426,5
310410,675,426,27
310410,5110,426,35
310410,2425,426,4
310410,675,482,17
310410,5110,482,31
310410,5110,330,11
310410,2175,330,8
310410,675,330,7
310410,5110,327,3
310410,675,327,2
310410,675,194,13
310410,675,489,21
310410,9840,11,10
310410,5110,11,33
310410,5110,10,9
310410,675,491,10
310410,9820,10,10
310410,2175,470,7
310410,5110,470,15
310410,9820,470,6
310410,675,470,6
310410,675,261,15
310410,5110,261,14
310410,9820,261,9
310410,1025,261,3
310410,675,390,2
310410,5110,390,8
310410,5110,186,13
310410,5110,469,9
310410,675,469,7
310410,2175,469,4
310410,2175,186,5
310410,2200,424,3
310410,5110,203,6
310410,2175,203,3
310410,5110,237,9
310410,2175,237,2
310410,5110,188,6
310410,675,188,6
310410,5110,298,17
310410,675,298,8
310410,1025,298,2
310410,67086,299,4
310410,2200,176,15
310410,9840,309,5
310410,2200,471,3
310410,5110,331,6
310410,2200,455,4
310410,5110,455,6
310410,2200,214,2
310410,2425,146,6
310410,9840,146,8
310410,675,387,1
310410,5110,387,1
310410,675,197,4
310410,5110,197,12
310410,9840,195,3
310410,2425,195,13
310410,2200,461,5
310410,5110,195,13
310410,675,195,8
310410,675,228,11
310410,5110,502,5
310410,675,502,6
310410,1025,502,5
310410,5110,495,4
310410,2200,495,1
310410,1025,495,2
310410,675,495,4
310410,2200,203,1
310410,675,503,8
310410,2200,64,5
310410,9840,129,4
310410,2200,63,4
310410,675,276,10
310410,5110,276,18
310410,9820,276,6
310410,2425,276,3
310410,675,61,4
310410,9820,61,10
310410,5110,61,9
310410,675,324,7
310410,5110,324,5
310410,675,326,5
310410,9820,326,7
310410,2425,326,8
310410,2200,315,6
310410,2425,391,11
310410,2200,309,7
310410,9840,391,5
310410,2425,390,4
310410,2200,310,6
310410,9840,390,8
310410,675,483,1
310410,2425,56,16
310410,9820,56,18
310410,2200,56,7
310410,9820,336,3
