carrier,serving_cellset,count
311480,1000-269/65535-309,2
311480,1000-269,5
311480,1000-269/65535-269,5
311480,1000-268/65535-269,4
311480,1000-268,5
311480,1000-268/65535-268,5
311480,1000-86/65535-268,2
311480,1000-86,5
311480,1000-86/65535-86,4
311480,1000-86/65535-86/65535-86,3
311480,1000-84/65535-86/65535-86,3
311480,1000-84,4
311480,1000-84/65535-84,6
311480,1000-84/65535-84/65535-84,5
311480,1000-89/65535-84/65535-84,3
311480,1000-89/65535-89/65535-89,3
311480,1000-88/65535-89/65535-89,1
311480,1000-88/65535-88/65535-88,3
311480,1000-87/65535-88/65535-88,2
311480,1000-87,9
311480,1000-87/65535-87,5
311480,1000-87/65535-87/65535-87,4
311480,1000-263/65535-87/65535-87,10
311480,1000-263,3
311480,1000-263/65535-263,3
311480,1000-263/65535-263/65535-263,2
311480,1000-147/65535-263/65535-263,3
311480,1000-147,2
311480,1000-147/65535-147,3
311480,1000-147/65535-147/65535-147,3
311480,1000-87/65535-147/65535-147,4
311480,1000-96/65535-87/65535-87,4
311480,1000-96,20
311480,1000-96/65535-96,21
311480,1000-96/65535-96/65535-96,17
311480,1000-326/65535-96/65535-96,2
311480,1000-326,1
311480,1000-326/65535-326,1
311480,1000-326/65535-326/65535-326,1
311480,1000-325/65535-326/65535-326,2
311480,1000-325,3
311480,1000-325/65535-325,3
311480,1000-325/65535-325/65535-325,3
311480,1000-324/65535-325/65535-325,1
311480,1000-324,2
311480,1000-324/65535-324,2
311480,1000-324/65535-324/65535-324,2
311480,1000-325/65535-324/65535-324,3
311480,1000-253/65535-325/65535-325,3
311480,1000-253,4
311480,1000-253/65535-253,4
311480,1000-253/65535-253/65535-253,2
311480,1000-252/65535-253/65535-253,2
311480,1000-252,4
311480,1000-252/65535-252,3
311480,1000-252/65535-252/65535-252,2
311480,1000-131/65535-252/65535-252,2
311480,1000-131,4
311480,1000-131/65535-131,2
311480,1000-130/65535-131,2
311480,1000-130,12
311480,1000-130/65535-130,12
311480,1000-305/65535-130,7
311480,1000-305,2
311480,1000-305/65535-305,2
311480,1000-303/65535-305,1
311480,1000-303/65535-303,4
311480,1000-154/65535-303,2
311480,1000-154,6
311480,1000-154/65535-154,6
311480,1000-303/65535-154,6
311480,1000-303,3
311480,1000-300/65535-303,5
311480,1000-300,6
311480,1000-300/65535-300,6
311480,1000-300/65535-300/65535-300,4
311480,1000-154/65535-300/65535-300,5
311480,1000-270/65535-154,12
311480,1000-270,10
311480,1000-270/65535-270,12
311480,1000-270/65535-270/65535-270,10
311480,1000-135/65535-270/65535-270,1
311480,1000-135,28
311480,1000-135/65535-135,45
311480,1000-137/65535-135,2
311480,1000-137,3
311480,1000-137/65535-137,3
311480,1000-336/65535-137,2
311480,1000-336,9
311480,1000-336/65535-336,12
311480,1000-234/65535-336,12
311480,1000-234,4
311480,1000-234/65535-234,4
311480,1000-234/65535-234/65535-234,4
311480,1000-336/65535-234/65535-234,4
311480,1000-421/65535-234/65535-234,2
311480,1000-421,6
311480,1000-421/65535-421,8
311480,1000-336/65535-421,1
311480,1000-288/65535-336,1
311480,1000-288,6
311480,1000-288/65535-288,9
311480,1000-288/65535-288/65535-288,5
311480,1000-323/65535-288/65535-288,3
311480,1000-323,7
311480,1000-323/65535-323,7
311480,1000-323/65535-323/65535-323,3
311480,1000-133/65535-323/65535-323,3
311480,1000-133,15
311480,1000-133/65535-133,11
311480,1000-133/65535-133/65535-133,8
311480,1000-250/65535-133/65535-133,5
311480,1000-250/65535-250/65535-250,10
311480,1000-133/65535-250/65535-250,3
311480,1000-55/65535-250/65535-250,2
311480,1000-55,3
311480,1000-55/65535-55,3
311480,1000-55/65535-55/65535-55,3
311480,1000-288/65535-55/65535-55,4
311480,1000-250/65535-288/65535-288,6
311480,1000-336/65535-250/65535-250,4
311480,1000-288/65535-234/65535-234,2
311480,1000-137/65535-336,11
311480,1000-421/65535-137,2
311480,66586-336/65535-421,1
311480,66586-336/1000-336,3
311480,66586-421/1000-336,3
311480,66586-421,5
311480,66586-421/1000-421,3
311480,66586-264/1000-421,1
311480,66586-264,3
311480,66586-264/65535-264,1
311480,66586-264/65535-264/1000-264,1
311480,66586-285/65535-264/1000-264,2
311480,66586-285,2
311480,66586-285/65535-285,2
311480,66586-285/65535-285/1000-285,2
311480,66586-287/65535-285/1000-285,6
311480,66586-287,3
311480,66586-287/65535-287,2
311480,66586-287/65535-287/1000-287,2
311480,66586-285/65535-287/1000-287,2
311480,66586-114/65535-287/1000-287,1
311480,66586-114/1000-114,2
311480,66586-115/1000-114,1
311480,66586-115,6
311480,66586-115/1000-115,2
311480,66586-116/1000-115,1
311480,66586-116/1000-116,6
311480,66586-183/1000-116,10
311480,66586-183,4
311480,66586-183/1000-183,2
311480,66586-343/1000-183,1
311480,66586-343,5
311480,66586-343/65535-343,4
311480,66586-343/65535-343/1000-343,3
311480,66586-183/65535-343/1000-343,2
311480,66586-184/1000-183,2
311480,66586-184,2
311480,66586-184/1000-184,2
311480,66586-26/1000-184,2
311480,66586-26,3
311480,66586-26/65535-26,3
311480,66586-26/65535-26/1000-26,4
311480,66586-184/65535-26/1000-26,2
311480,1000-26/1000-184,1
311480,1000-26/65535-26,7
311480,1000-26/65535-26/65535-26,6
311480,1000-34/65535-26/65535-26,1
311480,1000-34,17
311480,1000-34/65535-34,2
311480,1000-34/65535-34/65535-34,2
311480,1000-330/65535-34/65535-34,11
311480,1000-330,2
311480,1000-330/65535-330,2
311480,1000-330/65535-330/65535-330,2
311480,1000-35/65535-330/65535-330,5
311480,1000-35,3
311480,1000-35/65535-35,2
311480,1000-35/65535-35/65535-35,2
311480,1000-330/65535-35/65535-35,2
311480,1000-331/65535-330/65535-330,1
311480,1000-331,3
311480,1000-331/65535-331,3
311480,1000-331/65535-331/65535-331,4
311480,1000-332/65535-331/65535-331,2
311480,1000-332,7
311480,1000-332/65535-332,9
311480,1000-332/65535-332/65535-332,9
311480,1000-141/65535-332/65535-332,3
311480,1000-141,7
311480,1000-141/65535-141,8
311480,1000-142/65535-141,3
311480,1000-142,4
311480,1000-142/65535-142,4
311480,1000-143/65535-142,2
311480,1000-143,3
311480,1000-143/65535-143,2
311480,1000-216/65535-143,2
311480,1000-216,12
311480,1000-216/65535-216,8
311480,1000-217/65535-216,2
311480,1000-217,11
311480,1000-217/65535-217,6
311480,1000-218/65535-217,1
311480,1000-218,7
311480,1000-218/65535-218,6
311480,1000-91/65535-218,1
311480,1000-91,6
311480,1000-91/65535-91,8
311480,1000-92/65535-91,3
311480,1000-92,7
311480,1000-92/65535-92,6
311480,1000-160/65535-92,10
311480,1000-160,1
311480,1000-160/65535-160,1
311480,1000-108/65535-160,1
311480,1000-108,2
311480,1000-108/65535-108,2
311480,1000-186/65535-108,3
311480,1000-186,4
311480,1000-186/65535-186,3
311480,1000-110/65535-186,2
311480,1000-110,1
311480,1000-110/65535-110,1
311480,1000-124/65535-110,1
311480,1000-124,14
311480,1000-124/65535-124,12
311480,1000-270/65535-124,2
311480,1000-272/65535-270/65535-270,4
311480,1000-272,5
311480,1000-272/65535-272,7
311480,1000-272/65535-272/65535-272,5
311480,1000-300/65535-272/65535-272,1
311480,1000-302/65535-300/65535-300,1
311480,1000-302,6
311480,1000-302/65535-302,8
311480,1000-302/65535-302/65535-302,2
311480,66586-37/65535-302/65535-302,1
311480,66586-37/65535-37,25
311480,66586-37/65535-37/1000-37,19
311480,66586-302/65535-37,3
311480,66586-302,13
311480,66586-302/65535-302,14
311480,66586-302/65535-302/1000-302,14
311480,66586-37/65535-302/1000-302,8
311480,66586-37,14
311480,66586-300/65535-37/1000-37,4
311480,66586-300,3
311480,66586-300/65535-300,3
311480,66586-300/65535-300/1000-300,3
311480,66586-125/65535-300/1000-300,2
311480,66586-125,13
311480,66586-125/1000-125,3
311480,66586-300/1000-125,2
311480,66586-433/65535-300/1000-300,2
311480,66586-433,3
311480,66586-433/1000-433,3
311480,66586-300/1000-433,4
311480,66586-302/65535-300/1000-300,1
311480,66586-302/1000-302,1
311480,66586-37/1000-302,1
311480,66586-224/65535-37,2
311480,66586-224,12
311480,66586-224/1000-224,3
311480,66586-37/1000-224,6
311480,66586-302/65535-37/1000-37,4
311480,1000-224/65535-37/1000-37,2
311480,1000-224/65535-224,7
311480,1000-244/65535-224,6
311480,1000-244,8
311480,1000-244/65535-244,8
311480,1000-125/65535-244,2
311480,1000-125,8
311480,1000-125/65535-125,8
311480,1000-123/65535-125,2
311480,1000-123,2
311480,1000-123/65535-123,1
311480,1000-125/65535-123,4
311480,1000-124/65535-125,9
311480,1000-125/65535-124,12
311480,1000-244/65535-125,1
311480,66586-37/65535-244,1
311480,66586-224/65535-37/1000-37,2
311480,66586-130/65535-302/1000-302,2
311480,66586-130,2
311480,66586-130/1000-130,1
311480,1000-244/1000-130,1
311480,1000-224/65535-244,3
311480,1000-224,5
311480,66586-224/65535-302/1000-302,2
311480,66586-302/1000-224,2
311480,66586-162/65535-302/1000-302,1
311480,66586-162,3
311480,66586-162/1000-162,1
311480,66586-302/1000-162,2
311480,1000-162/65535-224,4
311480,1000-162,10
311480,1000-162/65535-162,9
311480,1000-163/65535-162,8
311480,1000-163,8
311480,1000-163/65535-163,8
311480,1000-276/65535-163,2
311480,1000-276,2
311480,1000-276/65535-276,2
311480,1000-276/65535-276/65535-276,2
311480,1000-163/65535-276/65535-276,2
311480,1000-301/65535-163,10
311480,1000-301,24
311480,1000-301/65535-301,41
311480,1000-301/65535-301/65535-301,21
311480,1000-163/65535-301/65535-301,1
311480,1000-65,9
311480,1000-65/65535-65,5
311480,66586-73/65535-301,1
311480,66586-369/65535-301,3
311480,66586-369/1000-369,6
311480,66586-369,18
311480,66586-34,12
311480,66586-72,14
311480,66586-220,13
311480,66586-220/1000-220,3
311480,66586-221/1000-220,1
311480,66586-221/1000-221,1
311480,66586-219/1000-221,4
311480,66586-219,1
311480,66586-219/1000-219,1
311480,66586-266/1000-219,3
311480,66586-266,3
311480,66586-266/1000-266,3
311480,66586-265/1000-266,17
311480,66586-265,3
311480,66586-265/1000-265,3
311480,66586-266/1000-265,1
311480,66586-264/1000-266,5
311480,66586-264/1000-264,2
311480,66586-191/1000-264,1
311480,66586-191,3
311480,66586-190,2
311480,66586-320,6
311480,66586-320/1000-320,1
311480,66586-319/1000-320,2
311480,66586-319,3
311480,66586-319/1000-319,2
311480,66586-190/1000-319,2
311480,66586-129,11
311480,66586-129/1000-129,2
311480,66586-158/1000-129,1
311480,66586-158,4
311480,66586-158/65535-158,1
311480,66586-158/65535-158/1000-158,1
311480,66586-129/65535-158/1000-158,4
311480,66586-157/1000-129,2
311480,66586-157,5
311480,66586-157/65535-157,1
311480,66586-157/65535-157/1000-157,1
311480,1000-157/65535-157/1000-157,1
311480,1000-157/65535-157,5
311480,1000-157/65535-157/65535-157,5
311480,1000-130/65535-157/65535-157,4
311480,1000-157/65535-130,10
311480,1000-157,3
311480,1000-243/65535-157/65535-157,2
311480,1000-243,4
311480,1000-243/65535-243,4
311480,1000-245/65535-243,3
311480,1000-245,4
311480,1000-245/65535-245,3
311480,1000-244/65535-245,2
311480,1000-161/65535-244,1
311480,1000-161,3
311480,1000-161/65535-161,3
311480,1000-162/65535-161,1
311480,1000-224/65535-162,5
311480,1000-130/65535-162,3
311480,1000-162/65535-130,3
311480,1000-244/65535-130,8
311480,1000-130/65535-244,2
311480,1000-224/65535-130,3
311480,1000-130/65535-224,1
311480,1000-302/65535-244,2
311480,1000-130/65535-302/65535-302,3
311480,66586-302/65535-130,1
311480,66586-301/65535-302/1000-302,1
311480,66586-301,21
311480,66586-301/65535-301,6
311480,66586-301/65535-301/1000-301,6
311480,66586-293,9
311480,66586-293/65535-293,11
311480,66586-293/65535-293/1000-293,8
311480,66586-64/65535-301/1000-301,2
311480,66586-64,15
311480,66586-64/1000-64,5
311480,1000-65/1000-64,1
311480,1000-64/65535-65,2
311480,1000-64,2
311480,1000-64/65535-64,2
311480,1000-65/65535-64,1
311480,66586-301/1000-369,2
311480,66586-301/1000-301,6
311480,66586-369/1000-301,3
311480,66586-272/1000-369,1
311480,66586-272/65535-272,4
311480,66586-272/65535-272/1000-272,4
311480,66586-272/1000-272,6
311480,66586-272,8
311480,66586-263,14
311480,66586-263/1000-263,2
311480,1000-26/1000-263,1
311480,1000-301/65535-26/65535-26,2
311480,1000-26/65535-301/65535-301,2
311480,1000-26,4
311480,1000-272/65535-26/65535-26,2
311480,66586-301/65535-272,1
311480,66586-272/65535-301/1000-301,2
311480,66586-263/1000-272,2
311480,66586-301/1000-263,2
311480,66586-272/1000-301,7
311480,66586-58/65535-272/1000-272,1
311480,66586-58,4
311480,66586-58/1000-58,1
311480,1000-301/1000-58,1
311480,1000-272/65535-301,2
311480,1000-301/65535-272,2
311480,1000-272/65535-301/65535-301,1
311480,1000-26/65535-272/65535-272,5
311480,1000-263/65535-26,2
311480,66586-166/65535-263,2
311480,66586-167/65535-263,3
311480,66586-76/65535-263,5
311480,66586-76/65535-76,10
311480,66586-76/65535-76/1000-76,42
311480,66586-123/65535-76/1000-76,9
311480,66586-123,9
311480,66586-123/1000-123,7
311480,66586-76/1000-123,13
311480,66586-76,5
311480,66586-238/1000-123,4
311480,66586-238,2
311480,66586-238/1000-238,2
311480,66586-239/1000-238,1
311480,66586-239,2
311480,66586-239/1000-239,2
311480,66586-237/1000-239,4
311480,66586-237,3
311480,66586-237/1000-237,3
311480,66586-322/1000-237,4
311480,66586-322,6
311480,66586-322/1000-322,6
311480,66586-323/1000-322,3
311480,66586-323,3
311480,66586-323/1000-323,3
311480,66586-164/1000-323,7
311480,66586-164,2
311480,66586-164/65535-164,2
311480,66586-164/65535-164/1000-164,2
311480,66586-162/65535-164/1000-164,11
311480,66586-162/65535-162,2
311480,66586-162/65535-162/1000-162,2
311480,66586-202/65535-162/1000-162,3
311480,66586-202,4
311480,66586-202/65535-202,4
311480,66586-202/65535-202/1000-202,4
311480,66586-203/65535-202/1000-202,9
311480,66586-203,3
311480,66586-203/65535-203,3
311480,66586-203/65535-203/1000-203,4
311480,66586-209/65535-203/1000-203,3
311480,66586-209,4
311480,66586-209/1000-209,6
311480,66586-444/1000-209,9
311480,66586-444,3
311480,66586-444/1000-207,4
311480,66586-207/1000-207,18
311480,66586-207,2
311480,66586-217/1000-207,2
311480,66586-217,7
311480,66586-217/1000-217,7
311480,66586-216/1000-217,11
311480,66586-216,13
311480,66586-216/1000-216,9
311480,66586-217/1000-216,9
311480,66586-106/1000-216,5
311480,66586-106,4
311480,66586-106/1000-106,2
311480,66586-107/1000-106,16
311480,66586-107,6
311480,66586-107/1000-107,4
311480,66586-105/1000-107,4
311480,66586-105,15
311480,66586-105/1000-105,4
311480,66586-187/1000-105,5
311480,66586-187,6
311480,66586-73,38
311480,66586-109/65535-73/1000-73,15
311480,66586-140,3
311480,66586-140/1000-140,6
311480,66586-108/1000-140,1
311480,66586-235/1000-140,2
311480,66586-235,4
311480,66586-235/65535-235,4
311480,66586-235/65535-235/1000-235,4
311480,66586-86/65535-235/1000-235,3
311480,66586-86,5
311480,66586-86/65535-86,6
311480,66586-86/65535-86/1000-86,6
311480,66586-235/65535-86/1000-86,2
311480,66586-234/65535-86/1000-86,4
311480,66586-234,2
311480,66586-234/65535-234,3
311480,66586-234/65535-234/1000-234,3
311480,66586-86/65535-234/1000-234,6
311480,66586-343/65535-86/1000-86,2
311480,66586-343/1000-343,2
311480,66586-342/1000-343,1
311480,66586-342,3
311480,66586-342/1000-342,2
311480,66586-127/1000-342,2
311480,66586-127,1
311480,66586-127/1000-127,1
311480,66586-126/1000-127,1
311480,66586-126,3
311480,66586-126/1000-126,1
311480,66586-124/1000-126,7
311480,66586-124,8
311480,66586-124/1000-124,4
311480,66586-102/1000-124,1
311480,66586-102,5
311480,66586-26/1000-369,17
311480,66586-88/1000-369,2
311480,66586-88,8
311480,66586-88/1000-88,6
311480,66586-124/1000-88,10
311480,66586-88/1000-124,1
311480,66586-62/1000-88,2
311480,66586-62,8
311480,66586-62/1000-62,1
311480,66586-88/1000-62,2
311480,66586-123/1000-88,16
311480,66586-87/1000-123,17
311480,66586-87,7
311480,66586-87/1000-87,2
311480,66586-123/1000-87,3
311480,66586-158/1000-87,2
311480,66586-158/1000-158,2
311480,66586-157/1000-158,2
311480,66586-157/1000-157,1
311480,66586-156/1000-157,2
311480,66586-156,1
311480,66586-156/1000-156,1
311480,66586-91/1000-156,4
311480,66586-91,2
311480,66586-91/65535-91,2
311480,66586-91/65535-91/1000-91,2
311480,1000-64/65535-91/1000-91,2
311480,1000-91/65535-64,4
311480,1000-91/65535-91/65535-91,3
311480,1000-35/65535-91,1
311480,1000-33,14
311480,1000-422,3
311480,1000-422/65535-422,1
311480,1000-175/65535-422,15
311480,1000-175,3
311480,1000-175/65535-175,3
311480,1000-68/65535-175,2
311480,1000-68,3
311480,1000-68/65535-68,1
311480,1000-352/65535-68,1
311480,1000-352/65535-352,7
311480,1000-352/65535-352/65535-352,2
311480,1000-33/65535-352,3
311480,1000-33/65535-87,1
311480,1000-329/65535-87,5
311480,66586-327/65535-87,1
311480,66586-269/65535-87,2
311480,66586-269/65535-269,1
311480,66586-269/65535-269/1000-269,1
311480,66586-267/65535-269/1000-269,2
311480,66586-267,2
311480,66586-267/65535-267,1
311480,66586-267/65535-267/1000-267,1
311480,66586-72/65535-267/1000-267,2
311480,66586-72/1000-72,1
311480,66586-104/1000-72,6
311480,66586-104,3
311480,66586-104/1000-104,1
311480,66586-102/1000-104,1
311480,66586-102/1000-102,3
311480,66586-272/1000-102,2
311480,66586-270/65535-272/1000-272,2
311480,66586-270,3
311480,66586-270/65535-270,2
311480,66586-270/65535-270/1000-270,2
311480,66586-48/65535-270/1000-270,2
311480,66586-48,1
311480,66586-48/1000-48,1
311480,66586-376/1000-48,2
311480,66586-376,3
311480,66586-376/65535-376,2
311480,66586-376/65535-376/1000-376,2
311480,66586-375/65535-376/1000-376,4
311480,66586-375,5
311480,66586-375/65535-375,3
311480,66586-375/65535-375/1000-375,3
311480,66586-376/65535-375/1000-375,2
311480,66586-134/65535-375/1000-375,1
311480,66586-134,2
311480,66586-134/1000-134,5
311480,66586-133/1000-134,2
311480,66586-133,2
311480,66586-133/1000-133,2
311480,66586-134/1000-133,2
311480,66586-55/1000-134,4
311480,66586-55,7
311480,66586-55/65535-55,4
311480,66586-55/65535-55/1000-55,4
311480,66586-132/65535-55/1000-55,2
311480,66586-132,10
311480,66586-132/1000-132,5
311480,66586-47/1000-132,1
311480,66586-47,3
311480,66586-47/1000-47,2
311480,66586-417/1000-47,5
311480,66586-417,1
311480,66586-417/1000-417,1
311480,66586-47/1000-417,1
311480,66586-45/1000-47,3
311480,66586-45,14
311480,66586-45/1000-45,3
311480,66586-60/1000-45,6
311480,66586-60,5
311480,66586-60/65535-60,1
311480,66586-60/65535-60/1000-60,1
311480,66586-45/65535-60/1000-60,2
311480,66586-194/1000-45,2
311480,66586-194,3
311480,66586-81,8
311480,66586-193,7
311480,66586-83,2
311480,66586-448,3
311480,66586-448/1000-448,1
311480,66586-345/1000-448,1
311480,66586-345,4
311480,66586-345/1000-345,1
311480,66586-346/1000-345,2
311480,66586-346,1
311480,66586-346/1000-346,1
311480,66586-266/1000-346,2
311480,66586-433/1000-265,1
311480,66586-338/1000-433,1
311480,66586-338,5
311480,66586-338/1000-338,6
311480,66586-433/1000-338,9
311480,66586-332/1000-433,11
311480,66586-332,17
311480,66586-332/1000-332,8
311480,66586-367/1000-332,4
311480,66586-367,1
311480,66586-367/1000-367,1
311480,66586-333/1000-367,2
311480,66586-333,3
311480,66586-333/1000-333,3
311480,66586-53/1000-333,2
311480,66586-53,12
311480,66586-53/1000-53,6
311480,66586-98/1000-53,9
311480,66586-98,1
311480,66586-98/1000-98,1
311480,66586-53/1000-98,2
311480,66586-381/1000-53,11
311480,66586-381,5
311480,66586-381/1000-381,3
311480,66586-218/1000-381,3
311480,66586-218,7
311480,66586-218/1000-218,5
311480,66586-387/1000-218,3
311480,66586-387,1
311480,66586-387/1000-387,1
311480,66586-198/1000-387,6
311480,66586-198,4
311480,66586-200,2
311480,66586-388,4
311480,66586-388/1000-388,3
311480,66586-338/1000-388,4
311480,66586-332/1000-338,6
311480,66586-37/1000-332,2
311480,66586-37/1000-37,7
311480,66586-333/1000-37,2
311480,66586-37/1000-333,2
311480,66586-332/1000-37,4
311480,66586-347/65535-332,1
311480,66586-347/1000-347,3
311480,66586-338/1000-347,4
311480,66586-333/1000-338,7
311480,66586-338/1000-333,4
311480,66586-347/1000-338,2
311480,66586-347,2
311480,66586-347/1000-332,2
311480,66586-332/1000-347,2
311480,66586-388/1000-332,1
311480,66586-199/1000-388,5
311480,66586-199,8
311480,66586-198/1000-381,1
311480,66586-200/1000-388,1
311480,66586-381/1000-218,2
311480,66586-216/1000-218,1
311480,66586-250,15
311480,66586-250/65535-250,3
311480,66586-250/65535-250/1000-250,3
311480,66586-249/65535-250/1000-250,1
311480,66586-249,1
311480,66586-249/65535-249,1
311480,66586-249/65535-249/1000-249,1
311480,66586-251/65535-249/1000-249,3
311480,66586-251,12
311480,66586-251/65535-251,1
311480,66586-251/65535-251/1000-251,1
311480,66586-105/65535-251/1000-251,1
311480,66586-165,29
311480,66586-165/1000-165,5
311480,66586-105/1000-165,6
311480,66586-84/1000-165,14
311480,66586-84,5
311480,66586-84/1000-84,2
311480,66586-352/1000-84,4
311480,66586-352,5
311480,66586-352/1000-352,3
311480,66586-105/1000-352,1
311480,66586-165/1000-352,1
311480,66586-148/1000-165,1
311480,66586-148/1000-148,1
311480,66586-315/1000-148,1
311480,66586-315/1000-315,4
311480,66586-167/1000-315,2
311480,66586-167,4
311480,66586-167/1000-167,1
311480,66586-16/1000-167,2
311480,66586-16,1
311480,66586-16/1000-16,1
311480,66586-258/1000-16,2
311480,66586-258,3
311480,66586-258/1000-258,3
311480,66586-260/1000-258,2
311480,66586-260,3
311480,66586-260/1000-260,1
311480,66586-357/1000-260,1
311480,66586-357,7
311480,66586-357/65535-357,1
311480,66586-357/65535-357/1000-357,1
311480,66586-358/65535-357/1000-357,2
311480,66586-358,3
311480,66586-358/65535-358,1
311480,66586-358/65535-358/1000-358,1
311480,66586-264/65535-358/1000-358,2
311480,66586-265/1000-264,2
311480,66586-231/1000-265,1
311480,66586-231,9
311480,66586-231/1000-231,8
311480,66586-108/1000-231,2
311480,66586-108,1
311480,66586-108/65535-108,1
311480,66586-108/65535-108/1000-108,1
311480,66586-231/65535-108/1000-108,2
311480,66586-109/1000-231,2
311480,66586-109/65535-109,1
311480,66586-109/65535-109/1000-109,1
311480,66586-231/65535-109/1000-109,1
311480,66586-233/1000-231,3
311480,66586-233,25
311480,66586-233/1000-233,8
311480,66586-232/1000-233,2
311480,66586-232,40
311480,66586-232/1000-232,11
311480,66586-233/1000-232,2
311480,66586-84/1000-233,4
311480,66586-84/65535-84,3
311480,66586-84/65535-84/1000-84,3
311480,66586-232/65535-84/1000-84,1
311480,66586-85/1000-232,3
311480,66586-85,1
311480,66586-85/65535-85,1
311480,66586-85/65535-85/1000-85,1
311480,66586-352/65535-85/1000-85,2
311480,66586-153,1
311480,66586-153/1000-153,2
311480,66586-353/1000-153,2
311480,66586-353,2
311480,66586-154,2
311480,66586-154/1000-154,1
311480,66586-57/1000-154,15
311480,66586-57,4
311480,66586-57/65535-57,1
311480,66586-57/65535-57/1000-57,1
311480,66586-59/65535-57/1000-57,1
311480,66586-59/65535-59,2
311480,66586-59/65535-59/1000-59,2
311480,66586-276/65535-59/1000-59,2
311480,66586-276,1
311480,66586-276/65535-276,1
311480,66586-276/65535-276/1000-276,1
311480,66586-277/65535-276/1000-276,1
311480,66586-277/65535-277,1
311480,66586-277/65535-277/1000-277,1
311480,66586-211/65535-277/1000-277,3
311480,66586-211,16
311480,66586-211/1000-211,8
311480,66586-210/1000-211,5
311480,66586-210/1000-210,9
311480,66586-211/1000-210,4
311480,66586-210,1
311480,66586-212/1000-211,2
311480,66586-212,8
311480,66586-212/1000-212,4
311480,66586-248/1000-212,2
311480,66586-248,1
311480,66586-248/65535-248,1
311480,66586-248/65535-248/1000-248,1
311480,66586-212/65535-248/1000-248,1
311480,66586-66/1000-212,3
311480,66586-66,1
311480,66586-66/1000-66,1
311480,66586-67/1000-66,2
311480,66586-67,1
311480,66586-67/1000-67,4
311480,66586-122/1000-67,2
311480,66586-122,11
311480,66586-122/65535-122,2
