carrier,freq,cid,count
311480,66586,366,6
311480,66586,368,9
311480,66586,171,33
311480,66586,113,2
311480,66586,118,6
311480,66586,294,15
311480,66586,145,16
311480,66586,186,14
311480,66586,109,23
311480,66586,277,25
311480,66586,110,4
311480,66586,278,2
311480,1000,278,29
311480,1000,117,36
311480,1000,250,54
311480,1000,140,50
311480,1000,277,17
311480,66586,73,53
311480,66586,74,15
311480,1000,72,24
311480,66586,427,4
311480,66586,257,28
311480,1000,78,20
311480,1000,242,35
311480,1000,240,35
311480,1000,98,76
311480,1000,89,25
311480,1000,88,20
311480,1000,97,11
311480,1000,380,8
311480,1000,29,6
311480,1000,378,34
311480,1000,28,6
311480,1000,170,6
311480,1000,169,3
311480,1000,309,26
311480,1000,269,10
311480,1000,268,13
311480,1000,86,10
311480,1000,84,11
311480,1000,87,16
311480,1000,263,12
311480,1000,147,6
311480,1000,96,86
311480,1000,326,2
311480,1000,325,5
311480,1000,324,3
311480,1000,253,9
311480,1000,252,11
311480,1000,131,11
311480,1000,130,34
311480,1000,305,13
311480,1000,303,13
311480,1000,154,13
311480,1000,300,39
311480,1000,270,51
311480,1000,135,24
311480,1000,137,14
311480,1000,336,21
311480,1000,234,12
311480,1000,421,12
311480,1000,288,12
311480,1000,323,15
311480,1000,133,39
311480,1000,55,4
311480,66586,336,5
311480,66586,421,8
311480,66586,264,8
311480,66586,285,5
311480,66586,287,8
311480,66586,114,5
311480,66586,115,6
311480,66586,116,27
311480,66586,183,20
311480,66586,343,5
311480,66586,184,9
311480,66586,26,23
311480,1000,26,12
311480,1000,34,18
311480,1000,330,13
311480,1000,35,7
311480,1000,331,8
311480,1000,332,20
311480,1000,141,25
311480,1000,142,6
311480,1000,143,15
311480,1000,216,35
311480,1000,217,21
311480,1000,218,9
311480,1000,91,29
311480,1000,92,22
311480,1000,160,10
311480,1000,108,4
311480,1000,186,13
311480,1000,110,2
311480,1000,124,13
311480,1000,272,10
311480,1000,302,17
311480,66586,37,33
311480,66586,302,20
311480,66586,300,10
311480,66586,125,35
311480,66586,433,25
311480,66586,224,19
311480,1000,224,15
311480,1000,244,18
311480,1000,125,20
311480,1000,123,4
311480,66586,130,4
311480,66586,162,12
311480,1000,162,30
311480,1000,163,24
311480,1000,276,6
311480,1000,301,28
311480,1000,65,6
311480,66586,369,21
311480,66586,34,12
311480,66586,72,20
311480,66586,220,13
311480,66586,221,1
311480,66586,219,4
311480,66586,266,6
311480,66586,265,19
311480,66586,191,15
311480,66586,190,3
311480,66586,320,17
311480,66586,319,6
311480,66586,129,15
311480,66586,158,11
311480,66586,157,7
311480,1000,157,18
311480,1000,243,11
311480,1000,245,5
311480,1000,161,3
311480,66586,301,25
311480,66586,293,14
311480,66586,64,26
311480,1000,64,4
311480,66586,272,21
311480,66586,263,21
311480,66586,58,6
311480,66586,166,3
311480,66586,167,8
311480,66586,76,52
311480,66586,123,39
311480,66586,238,6
311480,66586,239,2
311480,66586,237,13
311480,66586,322,17
311480,66586,323,6
311480,66586,164,7
311480,66586,202,18
311480,66586,203,12
311480,66586,209,8
311480,66586,444,9
311480,66586,207,16
311480,66586,217,14
311480,66586,216,28
311480,66586,106,5
311480,66586,107,35
311480,66586,105,22
311480,66586,187,9
311480,66586,140,6
311480,66586,108,3
311480,66586,235,8
311480,66586,86,12
311480,66586,234,5
311480,66586,342,5
311480,66586,127,7
311480,66586,126,13
311480,66586,124,23
311480,66586,102,7
311480,66586,88,18
311480,66586,62,9
311480,66586,87,35
311480,66586,156,6
311480,66586,91,10
311480,1000,33,20
311480,1000,422,3
311480,1000,175,19
311480,1000,68,15
311480,1000,352,17
311480,1000,329,26
311480,66586,327,14
311480,66586,269,5
311480,66586,267,4
311480,66586,104,8
311480,66586,270,7
311480,66586,48,2
311480,66586,376,8
311480,66586,375,13
311480,66586,134,5
311480,66586,133,5
311480,66586,55,14
311480,66586,132,46
311480,66586,47,4
311480,66586,417,5
311480,66586,45,70
311480,66586,60,13
311480,66586,194,12
311480,66586,81,10
311480,66586,193,7
311480,66586,83,4
311480,66586,448,3
311480,66586,345,4
311480,66586,346,2
311480,66586,338,14
311480,66586,332,40
311480,66586,367,4
311480,66586,333,11
311480,66586,53,15
311480,66586,98,9
311480,66586,381,16
311480,66586,218,24
311480,66586,387,3
311480,66586,198,9
311480,66586,200,2
311480,66586,388,5
311480,66586,347,5
311480,66586,199,12
311480,66586,250,17
311480,66586,249,1
311480,66586,251,14
311480,66586,165,29
311480,66586,84,20
311480,66586,352,19
311480,66586,148,1
311480,66586,315,13
311480,66586,16,2
311480,66586,258,5
311480,66586,260,4
311480,66586,357,17
311480,66586,358,9
311480,66586,231,18
311480,66586,233,25
311480,66586,232,40
311480,66586,85,3
311480,66586,153,3
311480,66586,353,4
311480,66586,154,2
311480,66586,57,18
311480,66586,59,9
311480,66586,276,2
311480,66586,211,32
311480,66586,210,8
311480,66586,212,16
311480,66586,248,2
311480,66586,66,3
311480,66586,67,4
311480,66586,122,14
311480,66586,362,6
311480,66586,195,1
311480,66586,174,9
311480,66586,176,6
311480,66586,259,14
311480,66586,384,1
311480,66586,385,17
311480,66586,386,2
311480,66586,329,4
311480,1000,41,9
311480,1000,40,10
311480,1000,39,20
311480,1000,349,20
311480,66586,61,10
311480,66586,348,58
311480,66586,75,26
311480,66586,77,29
311480,66586,50,5
311480,66586,49,5
311480,66586,31,38
311480,66586,350,26
311480,66586,30,25
311480,66586,32,32
311480,66586,349,27
311480,66586,240,14
311480,66586,242,3
311480,1000,257,22
311480,1000,427,25
311480,1000,283,8
311480,1000,184,23
311480,66586,243,3
311480,1000,112,9
311480,1000,43,15
311480,1000,139,17
311480,1000,442,13
311480,1000,73,21
311480,1000,409,18
311480,1000,198,3
311480,1000,327,13
311480,1000,213,11
311480,1000,82,5
311480,1000,83,16
311480,1000,134,18
311480,1000,30,7
311480,1000,32,13
311480,1000,172,2
311480,66586,97,9
311480,66586,307,9
311480,66586,306,3
311480,1000,192,6
311480,66586,297,2
311480,66586,298,3
311480,66586,63,7
311480,66586,65,8
311480,66586,51,2
311480,66586,38,7
311480,66586,360,9
311480,66586,361,26
311480,66586,182,9
311480,66586,119,15
311480,66586,117,13
311480,66586,181,7
311480,66586,54,4
311480,66586,152,7
311480,66586,151,9
311480,66586,355,6
311480,66586,331,5
311480,66586,169,3
311480,66586,170,8
311480,66586,318,10
311480,66586,25,4
311480,66586,24,3
311480,66586,316,4
311480,1000,315,2
311480,1000,284,7
311480,66586,100,2
311480,66586,447,7
311480,1000,447,4
311480,66586,99,3
311480,1000,338,20
311480,66586,92,20
311480,66586,90,3
311480,1000,61,3
311480,66586,313,35
311480,66586,314,7
311480,66586,112,4
311480,1000,149,1
311480,1000,148,4
311480,1000,364,7
311480,66586,364,2
311480,66586,283,20
311480,1000,289,1
311480,66586,144,6
311480,1000,90,8
311480,1000,37,18
311480,66586,150,14
311480,66586,351,1
311480,66586,337,5
311480,1000,85,12
311480,1000,235,4
311480,66586,280,4
311480,1000,280,3
311480,1000,181,30
311480,66586,180,4
311480,66586,325,11
311480,66586,326,7
311480,1000,180,5
311480,66586,252,1
311480,66586,253,20
311480,66586,135,9
311480,66586,136,17
311480,66586,312,13
