carrier,serving_cellset,count
310410,5145-331/850-179/1150-152,42
310410,66736-178/850-179/1150-152,2
310410,66661-274/850-179/1150-152,1
310410,2000-42/850-179/1150-152,3
310410,2000-42/2425-70,23
310410,2000-42/2425-70/850-411,9
310410,2000-42/2425-70/1150-411,8
310410,2175-284/2425-70/1150-411,1
310410,2175-284,24
310410,2175-284/2425-419,13
310410,2175-284/2425-419/850-401,3
310410,2175-284/2425-419/9820-78,2
310410,2175-102/2425-419/9820-78,2
310410,2175-102,26
310410,2175-102/5145-15,25
310410,2175-102/5145-15/2000-102,23
310410,2175-329/5145-15/2000-102,3
310410,2175-329,19
310410,2175-329/5145-422,9
310410,2175-329/5145-422/2000-44,5
310410,2000-44/5145-422/2000-44,1
310410,2000-44,100
310410,2000-44/5145-422,20
310410,2000-44/5145-422/2175-329,17
310410,850-398/5145-422/2175-329,2
310410,850-398,79
310410,850-398/2425-363,128
310410,850-398/2425-363/2000-44,115
310410,850-398/2425-363/2175-329,26
310410,850-398/9820-59,7
310410,850-398/5145-422,30
310410,850-398/5145-422/9820-59,12
310410,850-398/2175-329,6
310410,850-398/2175-36,1
310410,5145-98,5
310410,5145-91,10
310410,5145-91/675-91,3
310410,5145-91/2200-227,3
310410,5145-33,3
310410,5145-33/675-33,1
310410,5145-33/675-33/1025-33,1
310410,5145-33/1025-33,1
310410,5145-91/1025-33,3
310410,5145-98/2200-227,3
310410,5145-320,8
310410,5145-320/675-320,5
310410,5145-439/675-320,3
310410,5145-439,2
310410,5145-439/2175-89,1
310410,675-320/675-320,3
310410,675-320,15
310410,675-320/5145-320,17
310410,850-398/5145-320,1
310410,850-398/2425-363/9820-59,11
310410,2200-212/2425-363,7
310410,2200-212,8
310410,2200-212/5145-493,6
310410,2200-420,9
310410,2200-420/5145-320,3
310410,2200-397/5145-493,3
310410,2200-397,16
310410,2200-397/5145-378,13
310410,9820-59,43
310410,9820-59/850-398,35
310410,9820-59/850-398/2425-363,2
310410,2200-396/850-398/2425-363,1
310410,2200-396/5145-380,8
310410,850-398/5145-380,1
310410,9820-59/5145-422/9820-59,2
310410,5145-380/850-398/2425-363,1
310410,5145-380,71
310410,5145-380/2200-396,18
310410,5145-186/2200-396,9
310410,5145-186,35
310410,5145-186/675-186,21
310410,5145-186/675-186/1025-186,19
310410,5145-186/1025-186,9
310410,5145-380/1025-186,2
310410,5145-380/675-186,2
310410,850-412/675-186/1025-186,1
310410,850-412,43
310410,850-412/5145-421,5
310410,850-412/5145-421/9820-58,2
310410,2175-329/5145-421,1
310410,2000-102/5145-422/2000-44,1
310410,2000-102,69
310410,2000-102/5145-15,70
310410,2000-102/5145-15/2175-102,52
310410,2000-23/5145-15/2175-102,15
310410,2000-23,32
310410,2000-23/5145-401,8
310410,2000-23/5145-401/2175-284,8
310410,5145-29/5145-401/2175-284,1
310410,5145-29,4
310410,5145-29/675-29,1
310410,5145-29/675-29/1025-29,1
310410,5145-29/9820-78,1
310410,2175-284/2200-29,1
310410,5145-394/2200-29,1
310410,5145-394,106
310410,5145-394/675-394,3
310410,5145-394/675-394/1025-394,3
310410,5145-394/1025-394,1
310410,5145-394/2200-119,3
310410,5145-395/2200-119,1
310410,5145-395,26
310410,5145-395/675-395,14
310410,5145-395/675-395/1025-395,12
310410,2200-54/675-395/1025-395,4
310410,2200-54,22
310410,2200-54/5145-395,16
310410,2200-54/9820-78,1
310410,2175-102/9820-78,1
310410,2175-274/5145-15/2000-102,2
310410,2175-274,2
310410,2175-274/2425-70,7
310410,2175-274/2425-70/850-411,2
310410,2175-274/2425-70/1150-411,2
310410,2175-274/2425-70/9820-57,2
310410,2000-42/2425-70/9820-57,6
310410,2000-42,58
310410,2200-29/2425-70/850-411,5
310410,2200-29,1
310410,2200-29/5145-29,1
310410,66686-54/5145-29,1
310410,2200-8/5145-29,2
310410,2200-8/5145-8,1
310410,5145-245/5145-8,1
310410,5145-245/675-245,24
310410,5145-245/675-245/1025-245,19
310410,5145-245/1025-245,12
310410,5145-245,33
310410,5145-245/2200-300,9
310410,5145-245/675-395/1025-395,6
310410,5145-395/2200-300,4
310410,5145-217/675-245,5
310410,5145-217,43
310410,5145-217/675-217,21
310410,5145-217/675-217/1025-217,14
310410,5145-217/1025-217,13
310410,5145-217/2200-410,12
310410,5145-217/1150-411,1
310410,5145-217/9820-57,1
310410,5145-217/675-395/1025-395,4
310410,5145-217/1025-217/675-217,5
310410,5145-245/2200-410,3
310410,5145-245/675-217/1025-217,4
310410,5145-217/1025-245,6
310410,9820-217/675-217/1025-217,4
310410,9820-217,4
310410,9820-217/675-217,1
310410,9820-217/675-217/5145-217,1
310410,850-411/675-217/5145-217,1
310410,850-411,6
310410,850-411/5145-420,1
310410,850-411/5145-420/9820-57,1
310410,2175-274/5145-420/9820-57,1
310410,9820-218/2425-70,1
310410,9820-218,9
310410,9820-218/2200-261,3
310410,9820-218/2200-261/5145-218,2
310410,5145-218/2200-261/5145-218,2
310410,5145-218,69
310410,5145-218/675-218,29
310410,5145-218/675-218/1025-218,21
310410,5145-218/2200-261,18
310410,5145-191,46
310410,5145-191/2200-448,25
310410,5145-218/1025-218,11
310410,5145-191/1025-218,5
310410,5145-218/2200-448,15
310410,5145-243/675-218/1025-218,2
310410,5145-243,3
310410,5145-243/675-243,4
310410,5145-243/675-243/1025-243,3
310410,5145-218/675-243/1025-243,2
310410,5145-191/675-218/1025-218,6
310410,2000-42/2200-448,1
310410,2000-42/5145-420,6
310410,2000-42/5145-420/2175-274,1
310410,1150-411/5145-420/2175-274,1
310410,1150-411,41
310410,1150-411/5145-420,5
310410,1150-411/5145-420/9820-57,2
310410,5145-243/1025-218,2
310410,5145-191/675-243/1025-243,2
310410,5145-191/2200-261,9
310410,5145-218/1150-411,1
310410,5145-218/9820-57,1
310410,2000-95,32
310410,2000-95/5145-331,20
310410,2000-95/5145-331/2175-269,18
310410,2000-42/5145-331/2175-269,12
310410,2000-95/2425-70/9820-57,2
310410,2000-95/2200-261,1
310410,5110-43,67
310410,5110-43/675-43,32
310410,5110-43/2175-104,10
310410,675-309,11
310410,675-309/5110-309,4
310410,5110-309,35
310410,5110-309/2175-309,5
310410,5110-309/675-309,11
310410,5110-43/675-309,2
310410,5110-193,6
310410,5110-193/675-193,2
310410,66686-301/675-193,1
310410,2200-448/675-193,1
310410,2200-448/5145-191,10
310410,2200-301/5145-191,8
310410,2200-301,65
310410,2200-301/5145-243,22
310410,2000-72/5145-243,1
310410,2000-72,21
310410,2000-72/5145-390,6
310410,2000-72/5145-390/2175-180,5
310410,2000-95/5145-390/2175-180,2
310410,5145-218/5145-331/2175-269,1
310410,2200-301/2200-261,1
310410,66661-403/5145-243,1
310410,2175-104/5145-243,2
310410,2175-104/5110-43,3
310410,2175-104/5110-43/9820-43,2
310410,2175-403/5110-43,2
310410,2175-403,3
310410,2175-403/5110-206,6
310410,2175-403/5110-206/9820-206,3
310410,5110-193/5110-206,2
310410,5110-206,41
310410,5110-206/675-206,18
310410,5110-206/2175-403,5
310410,5110-198/2175-403,2
310410,5110-198,6
310410,5110-198/675-198,2
310410,5110-198/2175-198,2
310410,5110-198/675-309,2
310410,675-309/9820-62,1
310410,5145-447/9820-62,1
310410,5145-447/2175-426,53
310410,5145-447/2175-426/2000-329,2
310410,5145-447,149
310410,5145-447/850-166,80
310410,5145-338/850-166,2
310410,5145-338,53
310410,5145-338/2000-62,29
310410,5145-338/2000-62/2175-62,5
310410,5145-338/2175-62,9
310410,5145-447/2175-62,2
310410,2425-102,69
310410,2425-102/2175-426,40
310410,2425-102/2175-426/850-166,23
310410,2425-102/850-166,127
310410,2425-102/850-166/2000-329,2
310410,2425-102/850-166/9820-45,27
310410,2000-230,8
310410,2000-230/5145-271,5
310410,2000-230/5145-271/2175-359,4
310410,5145-271/5145-271/2175-359,1
310410,5145-271,23
310410,5145-271/2175-359,7
310410,5145-271/2175-359/2000-230,5
310410,5145-271/2000-230,13
310410,2000-405/5145-271/2175-359,3
310410,2000-405,5
310410,2000-405/5145-270,3
310410,2000-405/5145-270/2175-369,3
310410,5145-270/5145-270/2175-369,1
310410,5145-270,5
310410,5145-270/2175-369,2
310410,5145-270/2175-369/2000-405,2
310410,5145-358,7
310410,5145-358/850-172,8
310410,5145-358/2175-85,1
310410,2175-85/2175-85,1
310410,2175-85,8
310410,2175-85/5145-358,3
310410,850-172/5145-358,12
310410,850-172,28
310410,850-198/5145-358,2
310410,850-198,4
310410,850-198/5145-359,1
310410,850-155/5145-359,2
310410,850-155,8
310410,850-155/5145-357,6
310410,850-496/5145-357,19
310410,850-496,18
310410,850-496/5145-265,16
310410,850-155/5145-265,8
310410,850-497/5145-265,2
310410,850-497,11
310410,850-497/5145-264,19
310410,850-495/5145-264,5
310410,850-495,17
310410,850-495/5145-266,9
310410,850-291/5145-266,7
310410,850-291,17
310410,850-291/5145-213,15
310410,850-284/5145-213,3
310410,850-284,15
310410,850-284/5145-323,5
310410,850-262,14
310410,850-262/9685-298,12
310410,850-262/5145-298,4
310410,850-261/5145-298,3
310410,850-261,9
310410,850-261/9685-261,9
310410,850-263/9685-261,16
310410,850-263,18
310410,850-263/9685-263,14
310410,850-263/5145-263,3
310410,5145-263,9
310410,5145-263/850-263,6
310410,2175-36/850-263,2
310410,2175-36,8
310410,2175-36/5145-263,3
310410,2175-89/5145-263,3
310410,2175-89,3
310410,2175-89/5145-439,2
310410,5145-263/5145-439,1
310410,850-398/850-263,1
310410,2175-65/2425-363/2000-44,1
310410,2175-65/9820-316,2
310410,2175-65/9820-316/5145-316,2
310410,2175-65/5145-316,4
310410,2175-65/5145-316/2000-65,2
310410,5145-316/5145-316/2000-65,1
310410,5145-316/850-55,3
310410,5145-316,32
310410,5145-316/2000-65,3
310410,5145-316/2000-65/2175-65,3
310410,5145-338/2000-65/2175-65,4
310410,5145-338/2175-62/2000-62,3
310410,5145-331/2000-95,21
310410,5145-331/2000-95/2175-269,10
310410,5145-338/2000-95/2175-269,4
310410,9820-38,7
310410,9820-38/2175-62,5
310410,9820-38/2175-62/5145-338,3
310410,9820-38/2000-62,3
310410,9820-38/2000-62/5145-338,3
310410,2000-171/2000-62/5145-338,2
310410,2000-171,1
310410,2000-171/5145-336,1
310410,2000-171/5145-336/2175-60,1
310410,5145-316/5145-336/2175-60,1
310410,5145-336/850-55,2
310410,5145-336,2
310410,5145-336/2000-171,2
310410,5145-336/2000-171/2175-60,1
310410,5145-315/2000-171,2
310410,5145-315,3
310410,5145-315/850-315,2
310410,5145-336/850-315,2
310410,5145-336/2175-60,2
310410,5145-336/2175-60/2000-171,1
310410,5145-315/2175-60,2
310410,2175-63/850-315,2
310410,2175-63,3
310410,2175-63/5145-315,2
310410,2175-63/5145-315/2000-360,2
310410,2175-65/5145-315/2000-360,2
310410,2175-65,2
310410,2175-317/5145-316/2000-65,1
310410,2175-317,1
310410,850-35,3
310410,850-35/5145-317,1
310410,5145-317/5145-317,1
310410,5145-317,4
310410,5145-317/850-35,1
310410,5145-317/2000-64,1
310410,5145-317/2175-64,1
310410,5145-287/2175-64,2
310410,5145-287,2
310410,5145-287/850-200,2
310410,5145-287/850-200/1150-392,2
310410,5145-285/850-200/1150-392,2
310410,5145-285,4
310410,5145-285/850-6,1
310410,5145-285/850-6/1150-435,1
310410,5145-286/850-6/1150-435,2
310410,5145-286,3
310410,5145-286/850-235,1
310410,5145-286/850-235/1150-436,1
310410,1150-436/850-235/1150-436,2
310410,1150-436,9
310410,1150-436/5145-286,5
310410,1150-436/5145-286/9840-4,3
310410,1150-436/2425-487,5
310410,1150-436/2425-487/2000-13,2
310410,1150-436/2425-487/2175-94,2
310410,1150-176/2425-487,2
310410,1150-176,5
310410,1150-176/2425-485,6
310410,1150-176/2425-485/2000-98,4
310410,1150-322/2425-485/2000-98,5
310410,1150-322,7
310410,1150-322/5145-322,5
310410,1150-322/5145-322/9820-121,3
310410,2000-447,6
310410,2000-447/5145-351,6
310410,2000-447/5145-351/2175-432,6
310410,2175-432/5145-351/2175-432,1
310410,2175-432,1
310410,2175-432/5145-351,1
310410,2175-432/5145-351/2000-447,1
310410,2000-447/5145-351/2000-447,2
310410,5145-351/5145-351/2175-432,1
310410,5145-351,3
310410,5145-351/2000-447,3
310410,5145-351/2000-447/2175-432,3
310410,5145-370/2000-447/2175-432,5
310410,5145-370,21
310410,5145-370/2000-415,3
310410,5145-370/2000-415/2175-391,2
310410,66486-357,1
310410,850-491,4
310410,850-491/5110-362,4
310410,850-3/5110-362,2
310410,850-3,2
310410,850-3/5110-360,2
310410,850-126/5110-360,1
310410,850-126,1
310410,5110-458,5
310410,5110-458/850-326,1
310410,5110-360,9
310410,5110-360/850-3,1
310410,5110-360/2000-390,1
310410,5110-360/2175-402,2
310410,5110-351,16
310410,5110-351/850-495,1
310410,5110-351/2175-93,1
310410,5110-351/2000-212,1
310410,5110-351/2000-329,1
310410,5110-351/850-166,3
310410,5110-351/850-166/5145-447,1
310410,9820-46/850-166,1
310410,9820-46,28
310410,9820-46/2000-70,4
310410,9820-46/2000-70/5145-448,4
310410,9820-47/2000-70/5145-448,2
310410,9820-47/2000-365,6
310410,9820-47/2000-365/5145-449,2
310410,9820-46/2000-365/5145-449,2
310410,9820-46/2425-103,4
310410,9820-46/2425-103/2175-427,2
310410,2175-427/2425-103/2175-427,2
310410,2175-427,55
310410,2175-427/5145-448,22
310410,2175-427/5145-448/2000-70,12
310410,2175-427/5145-448/9820-46,5
310410,2175-427/9820-46,11
310410,2175-427/2425-103,5
310410,2175-427/2425-103/850-197,2
310410,66486-28/2425-103/850-197,1
310410,2000-27/2425-103/850-197,3
310410,5145-386/5145-405,1
310410,5145-386,20
310410,5145-386/2000-20,7
310410,5145-386/2000-20/2175-308,6
310410,5145-386/2175-308,4
310410,5145-387/2000-231/2175-234,5
310410,5145-466,17
310410,5145-466/2000-154,7
310410,5145-466/2000-154/2175-262,5
310410,5145-401/2000-154,2
310410,5145-401/2000-23/2175-284,50
310410,5145-15/2000-23/2175-284,66
310410,5145-15,180
310410,5145-15/850-447,598
310410,5145-15/2000-102,25
310410,5145-15/2000-102/2175-102,11
310410,5145-399,41
310410,5145-399/2000-21,34
310410,5145-399/2000-21/2175-282,27
310410,5145-401/2000-21,2
310410,5145-420/2175-284,2
310410,5145-420,182
310410,5145-420/850-411,393
310410,5145-420/850-411/1150-411,355
310410,5145-401/850-411/1150-411,5
310410,2175-284/2000-23/2175-284,2
310410,2175-284/5145-401,8
310410,2175-284/5145-401/2000-23,7
310410,2000-23/5145-401/2000-23,2
310410,2000-23/2425-419,21
310410,2000-23/2425-419/850-401,3
310410,2000-22/2425-419/850-401,2
310410,2000-22,22
310410,2000-22/2425-451,14
310410,2000-22/2425-451/850-400,16
310410,850-411/2425-70,3
310410,850-411/2425-70/2000-42,2
310410,850-400/2425-70/2000-42,2
310410,850-400,31
310410,850-400/5145-400,14
310410,850-400/5145-400/9820-77,10
310410,850-350,39
310410,850-350/5145-314,15
310410,850-350/5145-314/9820-71,10
310410,850-350/2425-287,21
310410,850-350/2425-287/2175-182,13
310410,5145-400/2425-287/2175-182,1
310410,9820-71/2425-287/2175-182,3
310410,9820-71,7
310410,9820-71/850-350,9
310410,9820-71/850-350/2425-287,6
310410,850-350/850-350/2425-287,1
310410,2000-22/2425-287/2175-182,2
310410,2000-33/2425-451/850-400,1
310410,2000-33,10
310410,2000-33/5145-411,9
310410,66486-72/5145-411,1
310410,2000-22/5145-411,4
310410,2000-72/2425-451/850-400,3
310410,2000-72/2425-237,12
310410,2000-72/2425-237/850-468,8
310410,2000-72/2425-237/9820-69,2
310410,2000-22/5145-390,2
310410,2000-72/5145-314,1
310410,2000-72/5145-314/9820-71,1
310410,2000-72/9820-71,1
310410,5145-411/2425-451/850-400,1
310410,5145-411/2000-33,13
310410,5145-411,15
310410,5145-411/850-453,3
310410,5145-400/850-453,7
310410,5145-400,16
310410,5145-400/2175-283,5
310410,5145-400/2175-283/2000-22,4
310410,5145-390/2175-283/2000-22,3
310410,5145-390,27
310410,5145-390/850-468,18
310410,5145-390/2000-72,9
310410,5145-390/2000-72/2175-180,5
310410,5145-399/850-179/1150-152,10
310410,5145-390/2000-21/2175-282,1
310410,5145-390/2175-180,7
310410,5145-399/2175-180,3
310410,5145-399/2175-282,11
310410,2175-282/2175-282,1
310410,2175-282,10
310410,2175-282/5145-399,5
310410,2175-282/5145-399/2000-21,5
310410,2000-21/5145-399/2000-21,1
310410,2000-21,23
310410,2000-21/2425-417,19
310410,2000-21/2425-417/850-192,1
310410,2000-23/2425-417/850-192,2
310410,850-401/5145-401/2175-284,1
310410,850-401,6
310410,850-401/2425-419,6
310410,850-401/2425-419/2175-284,3
310410,850-447/2425-419/2175-284,1
310410,850-413,277
310410,850-413/2425-363,589
310410,850-413/2425-363/2000-44,1000
310410,850-413/2425-363/2175-329,1062
310410,850-413/5145-422/2175-329,82
310410,850-413/5145-422/9820-59,1001
310410,850-413/5145-422,366
310410,5145-422/2425-363/2000-44,25
310410,5145-422/850-413,105
310410,5145-422/850-413/1150-413,131
310410,850-413/850-413/1150-413,37
310410,2425-363/850-413/1150-413,32
310410,2425-363,73
310410,2425-363/850-413,197
310410,2425-363/850-413/2000-44,121
310410,850-413/850-413/2000-44,163
310410,5145-422/5145-422,16
310410,5145-422/2425-363/2175-329,11
310410,2000-44/850-413/1150-413,8
310410,5145-422/5145-422/2175-329,2
310410,1150-413/850-413/1150-413,15
310410,1150-413,155
310410,1150-413/2425-363,47
310410,1150-413/2425-363/2175-329,31
310410,1150-413/2425-363/2000-44,52
310410,1150-413/5145-422,30
310410,1150-413/5145-422/9820-59,30
310410,5145-422,63
310410,2000-44/2425-363,66
310410,2000-44/2425-363/850-413,39
310410,5145-422/2425-363/850-413,3
310410,850-413/2175-329,8
310410,5145-422/2175-329,5
310410,5145-15/2425-363/2000-44,1
310410,850-447/850-447,406
310410,5145-401/2000-21/2175-282,10
310410,5145-399/2000-23/2175-284,4
310410,850-192/2000-21,2
310410,850-401/2425-417/2175-282,2
310410,5145-399/2425-419/2175-284,2
310410,1150-411/2000-23/2175-284,2
310410,1150-411/2425-70,2
310410,1150-411/2425-70/2175-351,2
310410,5145-15/2425-70/2175-351,2
310410,5145-15/2175-102,17
310410,5145-420/2000-42,90
310410,5145-420/2000-42/2175-351,110
310410,5145-420/2175-351,58
310410,5145-15/2000-42,1
310410,5145-15/2175-102/2000-102,7
310410,850-447/2175-102/2000-102,1
310410,5145-15/5145-15,175
310410,5145-401/850-447,11
310410,5145-420/5145-15,160
310410,5145-420/1150-411,77
310410,5145-15/1150-411,11
310410,5145-15/850-411/1150-411,137
310410,66486-102/5145-15,2
310410,2000-42/5145-15,9
310410,850-447/2425-70/1150-411,5
310410,2175-351/5145-15,23
310410,2175-351,20
310410,2175-351/2425-70,32
310410,2175-351/2425-70/850-411,20
310410,5145-15/2425-70/850-411,1
310410,5145-15/2000-102/850-447,14
310410,5145-420/850-447,32
310410,5145-401/5145-15,22
310410,5145-401/850-401,11
310410,9820-57,9
310410,9820-57/850-411,4
310410,9820-57/850-411/5145-420,2
310410,9820-57/850-411/2425-70,2
310410,9820-57/2425-70,4
310410,9820-57/2425-70/1150-411,1
310410,2175-351/2425-70/1150-411,9
310410,9820-57/850-411/1150-411,1
310410,9820-57/2425-70/2000-42,1
310410,5145-15/2425-70/2000-42,1
310410,2425-70,25
310410,2425-70/850-411,46
310410,2425-70/850-411/2175-351,24
310410,2425-70/2175-351,6
310410,2425-70/1150-411,5
310410,2425-70/2000-42,17
310410,2425-70/2000-42/850-411,10
310410,2425-70/2000-42/9820-57,9
310410,5145-15/2000-42/850-411,1
310410,2425-70/2175-351/1150-411,3
310410,2175-351/2175-351/1150-411,1
310410,66661-351/850-447,2
310410,66486-42/850-447,7
310410,66661-351/5145-15,1
310410,66486-42/5145-15,1
310410,5145-420/1150-411/850-411,59
310410,5145-15/2000-42/2175-351,10
310410,5145-401/2000-42/2175-351,1
310410,2425-70/850-411/2000-42,20
310410,2425-70/2000-42/1150-411,10
310410,5145-420/2000-42/850-411,10
310410,5145-420/2000-23/2175-284,4
310410,5145-420/850-411/2175-351,17
310410,2175-351/2000-42/2175-351,7
310410,66661-351/2425-70/1150-411,1
310410,5145-420/2175-351/2000-42,61
310410,66486-42/2175-351/2000-42,1
310410,850-447/2000-42/2175-351,27
310410,850-447/2175-351/2000-42,40
310410,5145-420/2175-351/850-411,1
310410,5145-420/850-411/2000-42,8
310410,2175-351/5145-420,4
310410,2175-351/5145-420/2000-42,4
310410,850-447/5145-420/2000-42,2
310410,5145-399/850-411/1150-411,3
310410,5145-399/2175-282/2000-21,3
310410,5145-399/850-192,5
310410,2175-351/2425-70/9820-57,2
310410,850-447/2425-70/9820-57,1
310410,850-447/850-411,18
310410,66486-42/2000-42/2175-351,1
310410,5145-15/1150-411/850-411,4
310410,2000-42/2000-42/2175-351,4
310410,2000-42/5145-420/2175-351,2
310410,66486-42/5145-420/2175-351,1
310410,5145-420/5145-420/2175-351,1
310410,850-447/1150-411,1
310410,5145-399/850-447,4
310410,850-447/850-411/5145-420,1
310410,850-447/2000-42/9820-57,5
310410,2425-70/850-192,1
310410,850-447/850-411/2175-351,1
310410,5145-15/850-411,50
310410,66486-102/850-411/1150-411,1
310410,5145-15/2175-284/2000-23,4
310410,5145-399/5145-15,3
310410,5145-420/2000-21/2175-282,10
310410,5145-15/2175-351/2000-42,25
310410,66486-102/2175-351/2000-42,3
310410,5145-401/2175-351/2000-42,1
310410,66486-102/5145-420/2000-42,1
310410,5145-420/5145-420/2000-42,1
310410,5145-15/850-401,2
310410,850-447/2000-102,2
310410,5145-420/850-192,6
310410,66486-102/850-411/2000-42,2
310410,850-447/850-411/1150-411,3
310410,2000-42/850-411/2175-351,4
310410,66486-42/2425-70/9820-57,6
310410,5145-420/2425-70/9820-57,2
310410,5145-15/2175-284,2
310410,2425-70/2175-351/2000-42,3
310410,850-447/2000-42/1150-411,1
310410,2425-70/5145-15,1
310410,2425-70/2175-351/850-411,2
310410,850-447/2425-70/850-411,2
310410,850-447/850-411/2000-42,2
310410,5145-401/2425-70/9820-57,2
310410,66486-42/2425-70/850-411,2
310410,5145-420/2425-70/850-411,2
310410,5145-15/2000-21/2175-282,4
310410,66486-102/850-447,1
310410,5145-15/2175-351,3
310410,2425-70/2000-42/2175-351,18
310410,2425-70/1150-411/2000-42,1
310410,2425-70/9820-57,1
310410,850-447/9820-57,1
310410,2425-70/2175-351/9820-57,1
310410,850-447/2175-351/9820-57,1
310410,66661-351/2000-42/2175-351,1
310410,1150-411/850-447,1
310410,5145-15/5145-420/9820-57,1
310410,850-413/5145-15,1
310410,5145-422/5145-15,4
310410,850-413/850-413,3
310410,2425-363/850-413/2175-329,77
310410,850-413/850-413/2175-329,83
310410,5145-422/1150-413,7
310410,5145-422/2000-44,6
310410,5145-422/2000-44/2175-329,1
310410,5145-422/850-413/2000-44,4
310410,5145-422/850-413/2175-329,4
310410,2425-363/2425-363/2175-329,64
310410,2425-363/5145-422,3
310410,850-413/2175-329/5145-422,4
310410,850-413/9820-59/5145-422,1
310410,850-413/2425-363/9820-59,139
310410,66486-48/2425-363/2000-44,2
310410,850-497/2425-363/2000-44,1
310410,850-291/5145-264,6
310410,850-262/5145-213,1
310410,850-263/9685-298,1
310410,66686-421/9685-263,4
310410,675-156/9685-263,4
310410,675-156/5145-156,22
310410,850-298/5145-156,1
310410,850-298/2425-416,5
310410,850-298/2425-416/2000-59,3
310410,850-16/2425-416/2000-59,6
310410,850-16,43
310410,850-16/5145-16,34
310410,1150-88/5145-16,4
310410,1150-88/5145-437,27
310410,675-156/5145-437,1
310410,675-320/5145-156,4
310410,66686-212/5145-320,1
310410,675-493/5145-320,2
310410,675-493/5145-493,15
310410,1150-88/5145-493,1
310410,1150-88/2425-416,79
310410,1150-88/2425-416/2000-59,28
310410,1150-88,85
310410,1150-88/2425-416/2175-341,23
310410,66686-396,4
310410,675-251,5
310410,675-251/5145-251,1
310410,66686-26,1
310410,675-26,8
310410,675-26/5145-26,6
310410,66686-300,1
310410,66686-54/5145-395,2
310410,66686-301/5145-395,1
310410,2200-261/5145-395,2
310410,2200-261/9820-218,15
310410,2200-261/9820-218/5145-218,12
310410,2200-261,20
310410,2200-301/9820-218/5145-218,2
310410,2200-448,13
310410,2200-261/5145-191,7
310410,5145-268/9820-218/5145-218,1
310410,5145-268/850-241,6
310410,2000-40/850-241,2
310410,2000-40,7
310410,2000-40/9820-67,2
310410,2000-40/9820-67/5145-268,2
310410,2000-40/5145-268,6
310410,2000-450/5145-268,7
310410,2000-450,3
310410,2000-450/5145-318,5
310410,2000-450/5145-318/2175-228,4
310410,66486-450/5145-318/2175-228,2
310410,5145-290/5145-318/2175-228,2
310410,5145-290/2000-48,10
310410,5145-290/2000-48/2175-48,9
310410,2000-41/2000-48/2175-48,2
310410,2000-41,10
310410,2000-41/9820-68,2
310410,2000-41/9820-68/5145-269,2
310410,2000-41/5145-269,3
310410,2000-48/5145-269,2
310410,66486-48/5145-290/2175-48,2
310410,66486-48,2
310410,1025-218,14
310410,1025-218/5145-218,8
310410,1025-218/5145-218/9820-218,6
310410,66686-301/5145-218,1
310410,675-43/5145-218,3
310410,675-43/5110-43,25
310410,675-43/5110-43/9820-43,6
